Data Source;Indicadores del desarrollo mundial;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Last Updated Date;28/03/2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
posterior al dividendo demográfico;PST;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;1046741634199.01;1106728704067.59;1194982342937.03;1287212060586.62;1404371222750.02;1525817187832.12;1673612181151.43;1796591761674.63;1948722162365.26;2142707737631.77;2345373966420.54;2600499560693.78;3017533340765.36;3644287250747.96;4069883782596.25;4559830057134.33;4948488553951.87;5595821609121.29;6726948923860.45;7731819776254.17;8560448392240.77;8659319951219.58;8619543695805.65;8947749331083.17;9349595721058.34;9844438479187.70;12035229351238.70;13954429275629.00;15718896283131.70;16413248070733.50;18415065842465.40;19444623831660.30;20875069152452.60;21031404311355.20;22521943357227.00;24976734015084.20;25095080550814.80;24601809511219.90;24708014062399.10;25945423419531.70;26398744972704.60;26143663079923.60;27268411471911.20;30570427188324.40;33970416656653.10;35741466648908.40;37604010452010.80;41042314403153.30;43475161351370.90;40925357140745.40;42685417198862.40;45847634138446.90;45779625495594.10;46233111841911.40;47149716647837.70;44580568561930.00;45583281100458.60;47532077024725.30;50380466224066.00;50878122051753.50;49740885136767.20;55301094121160.60;56211584699649.40;
Polinesia Francesa;PYF;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;0.00;0.00;0.00;0.00;0.00;176534588.40;215659453.55;220984367.63;259590074.53;242943783.14;254036000.75;296865513.75;326433558.08;431252938.06;555340842.86;690323388.53;732288906.27;793196378.71;1005569835.40;1215032463.67;1320416024.96;1234743073.00;1235897957.89;1284180701.01;1325515445.08;1448281228.16;2212028299.56;2677977163.21;2723496362.05;2731683484.46;3320159522.37;3410078967.90;3713785765.42;3544608548.42;3676123788.03;4186994249.09;4166072829.60;3762859093.26;3903186592.82;3911602004.14;3599845480.34;3573808556.31;3965405552.52;4927780606.77;5564109981.91;5705052134.54;5877997979.62;6631156405.60;7136741421.96;6584557973.94;6086644798.56;6203940036.92;5692858099.00;6031827122.61;6151996560.84;5325846361.81;5497036476.80;5833352692.80;6135116253.33;6022276196.14;5792545870.81;6150640646.38;5814661208.91;
Qatar;QAT;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;301791301.79;387703105.52;510262500.18;793885559.97;2401403227.44;2512773165.81;3284273986.72;3617564637.89;4052000412.70;5632962996.83;7829165261.81;8661263763.74;7596703214.29;6467582307.69;6704395824.18;6153296456.04;5053021950.55;5446428681.32;6038187032.97;6487912087.91;7360439423.08;6883516483.52;7646153983.52;7156593653.85;7374450769.23;8137911978.02;9059340384.62;11297802115.38;10255495027.47;12393131868.13;17759890109.89;17538461538.46;19363736263.74;23533791208.79;31734065934.07;44530494505.49;60882142857.14;79712087912.09;115270054945.06;97798351648.35;125122306346.15;167775268626.37;186833502362.64;198727642967.03;206224598571.43;161739955576.92;151732181868.13;161099122225.28;183334953818.68;176371267689.08;144411363345.27;179732009554.85;236258302839.65;
Rumania;ROU;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;38067567567.57;40424528301.89;41450777202.07;38247882300.49;28850634899.86;25121666666.67;26361160449.97;30072805104.25;37430162102.61;36937074278.30;35575214078.24;41696091973.71;35953156753.74;37253739511.13;40395116581.48;46065502702.58;57806384143.17;74973656851.81;98454380120.08;122023735992.71;174588782938.58;214317202478.27;174102268534.84;170029359010.67;192613579705.89;179132893143.42;189789258566.24;199713780259.32;177883883008.75;185287630540.43;210147163769.85;243316029944.06;251017797625.02;251362514349.70;285810244501.93;300691354864.86;
Federación de Rusia;RUS;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;554828660436.14;506631299734.75;517014446227.93;517962962962.96;460290556900.73;435083713850.84;395077301248.46;395537185734.85;391724890744.50;404928954191.88;270955486862.44;195907128350.93;259710142196.94;306602070620.50;345470494417.86;430347420184.89;591016690732.39;764015973481.11;989932071352.54;1299703478481.65;1660848058303.11;1222645900055.70;1524916715223.95;2045922753398.04;2208293553878.42;2292470078346.22;2059241589895.01;1363482182197.71;1276786350881.14;1574199360089.00;1657328773461.31;1693115002708.32;1493075894362.14;1836892075547.52;2240422427458.58;
Rwanda;RWA;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;119000024.00;122000016.00;125000008.00;128000000.00;129999994.00;148799980.00;124525702.86;159560018.00;172200018.00;188700037.00;219900006.00;222952504.41;246457838.34;290746157.15;308458423.18;571863500.25;637753853.13;746650613.03;905709076.42;1109346130.95;1254765641.52;1407062526.92;1407243139.25;1479687586.94;1587413083.92;1715626330.59;1944710683.87;2157432667.62;2395492686.78;2405022593.05;2550185679.08;1911600236.67;2029026961.56;1971525711.84;753636370.45;1293535193.49;1382334879.41;1851558197.31;1989343546.18;2157240525.97;2068955252.84;1966719933.25;1966111528.57;2138354521.02;2376642785.77;2933999088.60;3319974269.10;4070746222.27;5180228096.00;5674899033.28;6125216482.27;6885492660.83;7655465589.75;7820741499.08;8239766320.10;8544621756.80;8696069807.42;9252834120.39;9636254325.02;10346326599.03;10172303393.06;11054517345.71;13311487445.07;
Asia meridional;SAS;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;47147779567.03;50307314798.86;53695416445.61;60396894530.47;69145880249.90;74260412305.02;62444760597.97;68699960050.54;72004816964.98;79157009447.02;85695623709.06;91151981089.54;91635981395.21;104761572323.10;126910557742.56;135841794095.40;132583348018.06;153524522489.13;174688741592.88;195656039708.79;235917480422.42;250092890361.87;258743965953.36;273899513562.95;272624713224.39;296454642420.47;313975467118.07;348624425273.32;374608450728.32;378041404290.78;406989688413.07;362086643424.49;384546459006.51;380914811392.99;432114259474.23;479616531671.04;524715251563.75;550444437662.76;558153189409.90;598033332783.55;647686504213.64;663315346921.87;695416323416.86;811619434178.72;941543875013.26;1075732708524.25;1220695824211.18;1535949630979.41;1559598183074.45;1702620252614.52;2082235871786.71;2293960102339.40;2327825468877.16;2389729692833.00;2614764107326.58;2733399604482.97;3010885154564.81;3433943646490.54;3534083235323.87;3658216510053.27;3489923527067.67;4062850047299.39;4390347563465.91;
Arabia Saudita;SAU;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4187777711.11;4485777644.44;5377268848.53;7184816838.17;9664177516.69;14947535415.95;45412971909.38;46773144158.20;64005623870.32;74189100114.32;80266629495.76;111858494946.85;164539580965.98;184291452896.79;153240288166.75;129171602025.15;119624918956.21;103897892810.98;86962013010.56;85695941760.05;88256162068.97;95344352823.70;117630261604.89;132223257865.58;137087867284.34;132967891655.21;135174876355.66;143343025756.30;158662377388.99;165963594803.64;146775428759.28;161717040000.00;189514910222.67;184137517724.86;189605920240.52;215807655244.42;258742263029.01;328459700124.06;376900135720.73;415964583059.21;519796738631.13;429097899279.01;528207298529.87;676634577273.05;741849984943.26;753864543430.25;766605946720.43;669484381328.89;665999879694.19;714994694991.65;846583791842.63;838564705295.14;734271183944.99;874156115900.13;1108571517285.38;
Sudán;SDN;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;1127011494.25;1223563218.39;1329022988.51;1352011494.25;1389080459.77;1447701149.43;1485344827.59;1608333333.33;1678735632.18;1848563218.39;2101436781.61;2289655172.41;2484482758.62;3079022988.51;3961206896.55;4825862068.97;6016666666.67;7503448275.86;8138461538.46;8421678321.68;8951800000.00;10751162790.70;8735294117.65;8230153846.15;10447615384.62;8075347222.22;10092200000.00;12093333333.33;14372555555.56;21408111111.11;33641222222.22;44168918918.92;7031909434.27;8881005435.81;12793794737.04;13830363899.92;9018300724.66;11681175864.34;11250221536.75;10682028339.69;12257299147.29;15716361792.19;18137128388.36;21355298459.60;26646007250.73;35182711987.97;45263831634.15;59440139774.81;64833083257.14;58315355287.11;74151154444.43;78402830324.53;63196242385.16;66027141578.06;76818769321.30;84984666745.11;102943509633.57;129718581297.43;32333780383.29;32338079165.29;27034593750.00;34229513773.97;51662241775.06;
Senegal;SEN;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;1003692370.47;1058975256.97;1085475790.59;1122139861.68;1188930645.34;1210058228.17;1246908185.96;1246480765.98;1309384861.92;1245234931.43;1297407654.93;1339549032.84;1620857103.53;1863398590.46;2099325228.96;2830388404.90;2869777884.45;2938046462.71;3280354920.85;4084877822.92;4510108290.70;4095892780.58;4013951442.67;3569356124.93;3485165431.71;3818944917.57;5392093445.51;6487353102.81;6418419388.63;6366039372.54;7390967360.42;7255210469.52;7769817839.96;7367986241.22;5034588195.56;6326342633.40;6559712165.97;6041478725.90;6505607909.05;6592834932.81;6013185003.98;6507824829.26;7006402319.76;8768721563.18;10076816666.62;11009033437.94;11697918243.00;13994218412.96;16853989627.55;16145867494.94;16121315909.08;17814283639.31;17660870411.52;18918667724.88;19797253440.27;17774766696.18;19040312333.19;20996562943.60;23116701556.14;23403995992.14;24530513037.75;27569136729.90;27684264748.23;
Singapur;SGP;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;704751700.30;764629788.12;826239211.82;917608012.49;894153311.42;974644096.14;1096425608.09;1238035815.79;1425706091.04;1659893767.84;1920574150.18;2263785443.62;2721440980.76;3696213333.33;5221534955.64;5633673929.99;6327077974.11;6618585073.66;7517176354.84;9296921723.83;11896256782.86;14175228843.64;16084252378.47;17784112149.53;19749361097.97;19156532745.77;18586746057.00;20919215578.21;25371462488.13;30465364738.62;36144336768.70;45466164978.29;52131320032.88;60603815716.27;73688724431.14;87812540788.43;96293086513.09;100123787215.30;85728207781.78;86286849754.89;96076539925.74;89793790669.65;92538372869.69;97646401095.64;115033593101.05;127807848728.40;148627286361.35;180941701357.97;193617323539.20;194150283771.57;239807980591.24;279356499090.46;295092888076.59;307576360584.99;314863580758.46;307998545269.40;319030057631.09;343272878686.39;376869492498.01;376837580397.58;348392090695.22;423797100521.56;466788426791.97;
Islas Salomón;SLB;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25203524.03;28084252.76;28606411.40;0.00;50056882.82;40606712.05;55272108.84;84539332.28;74620320.03;83100834.31;93145283.36;111027427.21;151276496.48;182852106.43;193750540.63;192902018.72;181220399.01;181570474.08;165524943.64;147620047.53;155128542.24;176494393.89;172882410.68;214877666.70;227540473.34;269034595.81;300746361.13;402837005.27;469443201.50;510586430.19;526554005.95;457579840.23;488024514.37;419842674.23;409508552.98;346406738.89;417668983.41;468005318.55;552864570.23;617258154.26;695295347.62;776337691.80;805557562.58;898133684.90;1063895360.70;1185215418.26;1285911586.13;1335571420.73;1307909887.55;1379490304.23;1469789119.09;1615478393.29;1619155017.39;1536145814.17;1580303515.41;1597204340.63;
Sierra Leona;SLE;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;322151470.59;327979248.37;342872712.42;348700653.59;372012091.50;359523809.52;375630252.10;348895027.62;329991956.78;408853541.42;434584033.61;419495908.54;465254431.96;575471323.53;648940350.88;679352433.63;594810152.74;692079581.15;960765042.98;1109343235.57;1100476190.48;1114926660.91;1294995964.49;995278514.59;1087450199.20;856890498.63;490181456.62;660106321.42;1055083945.38;932974411.92;649644097.57;780098205.22;679997997.60;768812334.80;911915970.68;870758739.41;941742152.71;850218033.62;672375927.35;669384768.87;635874002.20;1074851475.18;1236235826.58;1369685676.56;1430217080.66;1627058424.94;1862116290.54;2126679543.59;2451896435.20;2419014960.20;2578159803.95;2932274309.40;3789251613.36;4920343316.87;5015180725.34;4252029353.82;3862721266.02;3719443418.26;4085114387.56;4076578698.79;4062906265.73;4249234704.02;4094563859.44;
El Salvador;SLV;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;0.00;0.00;0.00;0.00;0.00;877720000.00;929520000.00;976200000.00;1009760100.00;1049400000.00;1132920000.00;1186120000.00;1263720000.00;1442320000.00;1665880000.00;1884120100.00;2328280100.00;2941640100.00;3127960000.00;3463639900.00;3573959900.00;3437200200.00;3399189100.00;3506347800.00;3661683400.00;3800368600.00;3771663200.00;3958045800.00;4189880000.00;4372215300.00;4817542204.00;5252342400.00;5813399300.00;6680269200.00;7679384000.00;8921947100.00;9586327800.00;10221705900.00;10936669900.00;11284197000.00;11784927700.00;12282533600.00;12664190300.00;13243892200.00;13724810900.00;14698000000.00;15999890000.00;17011750000.00;17986890000.00;17601620000.00;18447920000.00;20283780000.00;21386150000.00;21990960000.00;22593470000.00;23438240000.00;24191430000.00;24979190000.00;26020850000.00;26881140000.00;24930080000.00;29451240000.00;32488720000.00;
San Marino;SMR;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1109098657.58;1005159388.24;1077413479.05;1168269230.77;1464326160.82;1723750000.00;1785847531.40;1908167105.76;2185874623.60;2393437820.42;2056126701.86;1881191949.99;1813717694.56;1604701051.17;1678741201.57;1673910988.24;1419400403.83;1468342430.74;1528621195.48;1655354303.87;1616188702.34;1541247883.99;1855382833.12;0.00;
Somalia;SOM;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;180459936.78;191659914.38;203531927.55;216145935.94;229529912.67;243725898.03;257375897.05;271781886.81;286719885.31;306357284.57;322600009.14;331104692.98;416940943.61;507028428.24;467577432.25;710850226.53;807275808.74;498550873.04;564986059.67;590419855.12;603592656.82;699112266.84;774419569.70;733901365.94;788307213.44;876404617.66;930318705.30;1009792724.42;1038291284.50;1092392963.20;917044228.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5836021227.47;6537360532.64;6984947145.09;7390796616.53;8252394373.30;8278212314.41;9420431258.25;9204140383.18;9838711529.46;10419541202.04;
Serbia;SRB;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16832598870.06;21818007448.79;25676487999.59;19457979423.38;19388663551.00;6875845986.52;12960546471.38;17120906918.35;22482365321.77;26141968161.09;27683225959.25;32482070360.32;43170990616.47;52194221468.50;45162894380.93;41819468691.83;49258136128.97;43309252921.06;48394239474.68;47062202418.89;39655949731.38;40692661657.28;44179075778.93;50640662859.50;51514242938.67;53356484591.44;63101069561.22;63563401043.50;
África al sur del Sahara (excluido altos ingresos);SSA;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;28338509354.66;29950396734.99;31892681911.77;34281348388.70;37435388432.05;40683899240.08;43678711712.28;44666366525.05;47529437277.10;53638240890.63;64245417754.49;64767693274.28;72947119235.10;94275716980.69;121733412124.38;134494154752.45;146750388504.49;158893041195.26;175471440975.69;213164874756.72;276325340135.77;390468626459.16;355971229197.90;314334867430.14;277134246684.60;252890722776.71;260909789945.23;296173386016.44;313336374338.96;318752375934.18;374665734140.11;401439557598.47;361239878837.31;364820812463.73;372802514500.49;475466250941.70;529844900806.94;557958507069.30;562093735438.76;399139573356.31;423531573174.74;406145603661.46;442399893749.21;557385894755.26;692384638338.30;822442487820.25;972563275184.18;1127592644328.53;1278564556276.80;1230821778771.71;1464233844343.53;1652336104570.58;1716354359034.49;1819115027569.00;1900109908307.29;1700385238946.74;1580707404805.94;1712494807453.79;1779091569617.59;1827951489811.35;1714659156400.95;1930171554030.08;2058942959164.70;
Sudán del Sur;SSD;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14586253383.06;12231264525.07;14602072410.95;14907308932.75;11931472169.49;18426469016.95;13962212847.46;11997800760.22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
África al sur del Sahara;SSF;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;28349301535.41;29960492453.20;31903784357.64;34293676625.11;37449073939.05;40697444106.31;43692889579.29;44680649549.81;47542735722.57;53651273745.30;64259538042.42;64785881864.70;72974503608.39;94307943279.15;121769757991.54;134534482395.37;146791026073.07;158950017998.32;175550980777.32;213288626348.17;276476243433.00;390617525066.64;356115618026.28;314481204807.47;277288747255.65;253066172258.71;261128395601.96;296436322863.11;313636871092.51;319075632306.87;375056911242.16;401835601959.64;361703838925.34;365328274669.43;373323426402.36;476009200002.75;530381466553.71;558559464614.68;562743780314.64;399807853242.21;424190717152.98;406812918059.95;443148058332.92;558141609069.78;693283108166.62;823425641880.83;973649819318.58;1128673253084.49;1279544309271.44;1231672697171.96;1465215490467.22;1653394890750.09;1717443724523.61;1820439942754.10;1901497484757.43;1701776666914.07;1582166358879.25;1714024580927.10;1780679619928.75;1829596580378.40;1715842671714.98;1931458241338.34;2060531397309.08;
Pequeños Estados;SST;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7870678390.96;8854610885.46;10432558017.14;13001262269.65;20196388658.89;22991435433.17;26244808127.19;29803092040.88;32043116268.83;39765122681.82;52930481264.42;54691561096.11;54431296639.38;52659360609.15;52177686490.41;50258300315.82;49330296097.09;56350869057.76;62056041292.37;64563575914.67;74904284632.35;76503385459.61;81412478291.95;80325204441.00;84517313060.54;95833039358.36;101906865973.51;109156115404.44;109054240809.16;116967168370.52;129427285780.11;129944629555.58;139039991470.62;166311834949.33;200125136310.87;238408838954.68;277390647709.80;332464515328.28;400485012150.17;343078746509.04;394062206459.68;474845732089.78;496292151229.88;515843772131.96;532820364281.38;455151461884.53;447159100959.93;483232971475.54;530629968630.18;522425066419.73;453792483117.13;542727261728.34;636018280142.00;
Santo Tomé y Príncipe;STP;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;75951133.38;85171073.88;102085769.12;114582283.92;136450662.39;142775104.08;149146918.89;188021165.00;200668065.03;190021192.49;226455001.24;229371348.20;267041747.58;293119143.25;259999643.05;292267272.20;322002845.23;383717327.83;412976064.48;471229484.61;524402450.76;542686976.46;
Suriname;SUR;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;99650000.00;107700000.00;116150000.00;125950000.00;134400000.00;154150000.00;190350000.00;220700000.00;241350000.00;259650000.00;274900000.00;301000000.00;311950000.00;339450000.00;409850000.00;465500000.00;505500000.00;641500000.00;735500000.00;782500000.00;795000000.00;889000000.00;915000000.00;883500000.00;864000000.00;873000000.00;891000000.00;980000000.00;1161000000.00;542600000.00;388400000.00;448100000.00;404600000.00;428764705.88;605492537.31;691590497.74;861372806.21;926422500.00;1110850000.00;886290697.67;947671969.70;834279357.80;1093574468.09;1274190311.42;1484092538.41;1793410397.39;2626380435.18;2936612021.86;3532969034.61;3875409836.07;4368370997.92;4422276621.79;4980000000.00;5145757575.76;5240606060.61;5126237646.22;3317421648.10;3591679431.00;3996198866.57;4016040575.09;2911807496.20;3081401725.89;3620987993.33;
República Eslovaca;SVK;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12747380650.08;14272201755.47;15495514296.80;16520676973.53;20162936291.38;25840146405.23;27925036755.39;27706028095.62;29856000671.22;30463670123.59;29242558796.55;30778781606.96;35297794385.69;46919965224.15;57437444469.09;62808723476.72;70767338922.44;86563986799.25;100879902984.98;89399303222.16;91162836320.35;99922685424.88;94623731085.61;98935222174.86;101437045019.90;88900883130.84;89952699524.89;95649966260.98;106137924015.59;105711680180.57;106731482855.50;118576482542.58;115461711688.97;
Eslovenia;SVN;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21352224019.41;21507232648.73;20763101740.70;22146231967.69;22711384311.14;20289627636.68;20876309970.39;23489890274.31;29634713641.10;34414784504.24;36206395970.65;39481045038.26;48067401207.40;55779427739.66;50567734885.96;48208240226.45;51583869785.18;46577793184.00;48415657264.88;49997186439.09;43107506024.33;44766722790.58;48589100043.10;54177882425.84;54386654313.97;53734526854.23;61832201543.83;60063475466.34;
Suecia;SWE;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;15822585033.58;17212686614.57;18667251380.07;20204870629.74;22532416750.01;24795499685.78;26971486546.28;29275995674.69;31066819929.29;33738102482.16;38092452060.62;41566412922.61;48954145808.84;59404966684.22;66013338964.73;82885397620.54;89362071672.90;94468740851.48;104442351222.75;123386410160.72;142092068280.69;129686938223.33;114380557730.88;105014356666.80;109201362581.30;114123537581.79;150498057723.62;183009638350.89;206986674500.59;217948315624.56;261846194498.89;274229034311.70;284321115594.63;212953336588.12;229033566614.83;267305875261.10;291743811512.08;268146144677.73;270809066780.71;274072182416.73;262835454366.86;242395852494.41;266849061835.66;334337212322.08;385118044877.47;392218088878.78;423093437423.76;491252589217.02;517706149201.20;436537014293.55;495812558843.31;574094112972.73;552483727282.80;586841821796.89;581964017237.10;505103781349.76;515654671469.55;541018749769.10;555455371487.09;533879529188.45;547054174235.88;639714956069.47;591718144602.14;
Eswatini;SWZ;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;35076845.97;43026042.79;45927961.63;54129438.35;64980554.01;70279971.89;76859969.26;74759970.10;79799968.08;105419957.83;112139955.14;136462080.74;146736479.24;221915127.55;264320940.96;288299788.51;272550068.14;304060076.02;340630085.16;412093133.76;541976852.58;570774824.83;537568059.41;555336145.77;494483408.88;360079419.39;449140318.39;584126092.26;692026454.74;696921542.38;1114694040.67;1156135717.95;1284759927.55;1357189551.68;1419294254.42;1698989463.99;1602741833.71;1716714070.12;1576908856.35;1547888495.98;1738093840.37;1542477308.89;1432221739.12;2197598466.25;2770082791.50;3178112498.68;3291330019.17;3469381231.49;3294084314.15;3580428052.81;4438765085.94;4820478680.18;4886551483.93;4597552981.57;4422986271.75;4063245671.29;3816019193.17;4402969225.92;4666598024.18;4466214591.15;3982236692.55;4850842571.59;4790922065.61;
Sint Maarten (Dutch part);SXM;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;936089385.47;985865921.79;1022905027.93;1361811520.80;1417888712.18;1427017201.88;1353212141.44;1259200442.70;1407880465.55;1236428075.42;1353071060.27;1537088724.46;
Seychelles;SYC;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;12012024.62;11592023.76;12642025.92;13923028.54;15393031.56;15603031.99;16443033.71;16632032.13;16074027.65;16452028.30;18432031.70;21965950.77;30645122.92;36896280.48;43134496.16;47803145.95;49278981.76;64526401.46;85552365.80;127261099.22;156783829.54;163750728.21;157211789.71;156098236.96;160992921.00;179691482.68;221147061.35;265212956.90;301985618.11;324333366.46;392163560.88;398307169.86;461409398.86;504230620.55;517570058.15;540733047.73;535250347.09;598966982.35;647287375.76;662838614.88;654212394.27;662064155.92;742134837.51;750847230.10;893012218.18;977899381.82;1081441283.32;1077308813.83;979597394.29;851064347.09;981917973.65;1059249931.67;1089880685.47;1324915185.10;1387576450.14;1391427967.33;1458954073.31;1529773473.31;1588050311.16;1645090567.05;1183515314.03;1286687308.26;1588438144.38;
República Árabe Siria;SYR;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;857704413.41;945244972.07;1110565880.76;1200447408.38;1339494267.02;1329842434.55;1321204502.62;1443717801.05;1562303429.32;1796596910.99;1780104712.04;2097643979.06;2415706806.28;2579219250.64;4244669785.05;5566756756.76;6417632253.19;6882292993.63;8251974522.29;9929681528.66;13062420382.17;16758471337.58;17525605095.54;18672866242.04;19195414012.74;21203821656.05;25460636942.68;32538089171.97;16574342984.41;18609532293.99;23904498886.41;27756258351.89;33107349665.92;36860133630.29;45086948775.06;50866369710.47;61546280623.61;66420400890.87;70418173719.38;72970334075.72;80590022271.71;86771314031.18;90558485523.39;95693808463.25;112863340757.24;134203830734.97;153799910913.14;180030111358.58;218089977728.29;224561692650.33;252518218262.81;67539428159.45;43190318032.56;21361254634.93;21502061466.07;16468399173.00;12598742889.27;16369724424.26;21496337948.92;22600896342.94;11156757922.04;8969512933.39;0.00;
Islas Turcas y Caicos;TCA;PIB (US$ a precios actuales);NY.GDP.MKTP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;358744800.00;366707900.00;409753600.00;485598800.00;578645800.00;721891500.00;773489700.00;862683600.00;703175800.00;686787800.00;728789600.00;727161000.00;754238000.00;841070000.00;942070000.00;1032452000.00;1022365000.00;1113178000.00;1197415000.00;924583000.00;1044778790.00;1138808881.10;
