Data Source;Indicadores del desarrollo mundial;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Last Updated Date;28/03/2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
Rumania;ROU;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1658.76;1753.19;1789.64;1648.49;1254.31;1102.10;1158.06;1323.03;1650.05;1633.01;1577.34;1852.55;1599.91;1659.93;1825.19;2119.86;2679.41;3494.99;4618.00;5757.53;8360.34;10435.22;8548.05;8397.81;9560.16;8930.73;9497.21;10031.34;8976.95;9404.38;10727.97;12494.42;12958.00;13047.46;14946.62;15786.80;
Federación de Rusia;RUS;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3778.02;3429.65;3494.06;3490.45;3098.80;2930.67;2662.10;2665.78;2643.93;2737.57;1834.86;1330.76;1771.59;2100.35;2377.53;2975.12;4102.36;5323.46;6920.20;9101.24;11635.28;8562.82;10674.99;14311.06;15420.86;15974.62;14095.65;9313.02;8704.89;10720.33;11287.35;11536.26;10194.44;12532.05;15270.71;
Rwanda;RWA;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;40.12;40.04;40.04;40.11;39.83;44.44;36.16;44.95;47.02;49.95;56.44;55.52;59.59;68.26;70.32;126.64;137.20;156.10;184.01;218.62;239.12;258.56;248.94;252.53;262.09;273.77;299.29;320.29;344.48;336.74;348.39;255.37;264.98;249.41;111.94;227.46;205.84;241.51;251.35;269.33;255.11;239.15;234.84;249.57;270.32;325.05;358.14;427.46;529.57;565.02;594.16;650.99;706.20;704.49;724.79;733.89;728.87;756.55;768.94;806.10;773.77;821.17;966.23;
Arabia Saudita;SAU;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;747.21;767.48;880.63;1123.21;1437.21;2108.63;6068.41;5922.49;7693.39;8473.70;8714.63;11553.24;16176.20;17258.65;13680.76;10997.05;9717.42;8060.20;6449.59;6082.13;5998.22;6210.05;7349.70;7939.30;7932.71;7450.66;7359.45;7588.76;8174.14;8323.83;7169.37;7697.27;8795.26;8337.32;8380.96;9321.80;10935.02;13462.76;14848.60;15756.19;18944.86;15064.63;17958.95;22441.57;24069.20;23945.51;23862.80;20442.37;19930.41;20910.48;24175.58;23405.71;20398.06;24315.62;30447.88;
Sudán;SDN;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;100.32;106.15;112.31;111.26;111.17;112.61;112.53;118.76;120.77;129.56;143.47;151.98;160.06;192.29;238.91;280.32;336.60;404.10;421.64;419.70;429.02;495.49;387.77;354.19;439.55;333.36;408.47;481.34;568.79;842.00;1301.82;1678.09;263.00;326.73;459.44;483.70;307.82;388.81;366.12;339.28;378.16;471.37;529.45;607.01;737.12;945.69;1179.90;1500.67;1585.58;1382.62;1706.41;1982.82;1797.40;1834.56;2076.00;2226.41;2614.29;3188.77;769.87;748.01;608.33;749.71;1102.15;
Senegal;SEN;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;306.64;314.51;313.40;314.99;324.44;320.90;321.20;311.79;317.99;293.63;297.04;297.77;349.82;390.48;427.44;560.70;553.88;553.48;603.76;734.10;790.71;699.91;668.06;578.33;549.55;585.66;803.48;938.86;902.27;869.46;980.75;935.64;974.33;898.91;598.15;732.84;741.76;667.45;702.43;695.55;619.64;654.84;688.19;840.36;941.87;1003.19;1038.58;1210.17;1419.53;1323.97;1286.60;1383.54;1334.73;1391.53;1417.09;1238.13;1290.75;1385.20;1484.23;1462.68;1492.48;1633.56;1598.73;
Singapur;SGP;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;428.06;449.15;472.08;511.20;485.53;516.53;566.80;626.03;708.60;812.68;925.80;1071.41;1264.38;1685.46;2341.71;2489.91;2758.94;2846.34;3193.91;3900.53;4928.14;5596.59;6077.63;6633.24;7228.32;7001.77;6799.93;7539.03;8914.44;10394.54;11861.76;14502.38;16136.24;18290.13;21552.41;24914.85;26232.87;26375.87;21829.27;21796.64;23852.84;21699.74;22159.84;23730.38;27608.08;29961.32;33768.45;39432.89;40008.57;38926.81;47236.68;53891.46;55547.56;56967.43;57564.80;55645.61;56895.66;61164.90;66836.52;66070.49;61273.99;77710.09;82807.63;
Islas Salomón;SLB;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;157.85;171.27;169.87;0.00;282.39;223.27;295.86;439.95;377.15;407.19;441.59;508.85;670.00;782.53;801.19;770.84;699.84;677.72;597.22;515.20;524.37;578.42;549.60;662.85;681.36;782.27;849.36;1105.16;1251.22;1322.53;1326.17;1121.12;1164.10;976.43;929.87;768.49;905.58;991.99;1145.87;1250.95;1377.86;1504.53;1526.16;1662.00;1921.36;2087.52;2208.09;2235.73;2134.81;2196.28;2283.58;2450.48;2398.77;2222.46;2232.54;2205.25;
Sierra Leona;SLE;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;139.99;140.10;143.89;143.69;150.45;142.64;146.17;133.15;123.48;150.04;156.41;148.11;161.17;195.58;216.40;222.31;191.08;218.17;296.98;336.16;326.80;324.38;369.03;277.56;296.61;228.54;127.55;167.21;260.12;224.32;150.19;178.18;158.08;178.97;211.34;201.37;216.62;193.01;151.10;149.58;138.71;221.30;240.51;255.97;258.47;286.29;320.51;358.08;402.55;386.43;400.54;443.45;558.18;706.45;702.34;581.29;515.45;484.46;519.65;506.61;493.43;504.62;475.80;
El Salvador;SLV;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;276.06;284.57;291.00;293.26;297.20;313.04;319.88;332.72;370.72;418.14;462.16;558.76;691.06;719.65;781.32;792.63;755.57;738.97;747.67;765.69;779.28;758.77;781.11;810.35;829.51;897.59;961.78;1047.04;1186.34;1348.91;1552.13;1653.63;1749.50;1858.37;1904.87;1977.84;2051.16;2106.74;2197.48;2273.96;2434.32;2651.43;2814.59;2964.17;2889.69;3017.31;3304.97;3471.05;3555.16;3638.52;3761.51;3870.31;3986.05;4145.86;4280.29;3961.73;4664.31;5127.32;
San Marino;SMR;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;42004.95;37473.79;39415.16;41770.15;51198.43;59249.65;60520.79;63692.62;71970.06;77962.14;66200.67;59516.32;55815.29;48433.57;50435.37;50133.61;42281.81;43398.43;44885.52;48464.52;47287.40;45321.49;54982.45;0.00;
Somalia;SOM;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;62.86;65.07;67.33;69.68;72.10;74.59;76.74;78.97;81.17;84.51;86.70;86.71;106.41;126.05;113.33;168.12;186.28;112.05;118.25;109.16;102.44;117.80;130.12;119.48;123.77;132.18;134.66;141.07;145.00;155.27;131.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;454.08;491.19;507.48;517.10;555.19;537.16;589.47;556.58;576.52;592.10;
Serbia;SRB;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2207.45;2864.08;3380.04;2571.17;2571.30;914.79;1727.28;2283.85;3005.43;3502.80;3720.48;4382.62;5848.48;7101.04;6169.11;5735.42;6809.16;6015.95;6755.07;6600.06;5588.98;5765.20;6292.55;7252.40;7417.21;7733.80;9232.96;9537.68;
Sudán del Sur;SSD;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1653.04;1325.28;1503.13;1455.36;1114.92;1659.14;1245.15;1071.78;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
Santo Tomé y Príncipe;STP;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;519.30;568.41;663.92;726.60;843.96;861.52;878.14;1080.56;1126.54;1043.28;1217.21;1207.70;1378.23;1484.17;1292.73;1428.26;1547.82;1815.61;1924.41;2155.27;2350.45;2386.70;
Suriname;SUR;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;371.28;387.45;402.89;420.77;433.15;480.11;573.10;642.28;678.96;706.30;723.58;767.81;784.72;856.48;1038.86;1187.09;1298.71;1662.74;1925.97;2073.61;2119.37;2365.25;2425.20;2328.62;2258.13;2254.82;2270.80;2469.34;2887.06;1328.73;940.99;1077.21;964.43;1015.13;1419.52;1591.73;1940.75;2045.59;2405.74;1883.89;1978.45;1711.71;2206.27;2529.26;2906.73;3474.12;5031.16;5562.33;6616.82;7176.86;7999.51;8009.25;8922.96;9124.54;9199.18;8907.84;5705.40;6112.88;6730.84;6690.04;4796.53;5026.88;5858.82;
República Eslovaca;SVK;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2405.54;2691.20;2920.92;3102.30;3771.36;4819.13;5196.94;5146.67;5538.62;5645.58;5426.62;5722.17;6564.70;8731.94;10691.45;11690.11;13170.78;16106.06;18753.58;16597.21;16908.85;18509.74;17498.35;18276.01;18719.99;16390.88;16563.44;17585.20;19486.39;19381.89;19552.09;21768.15;21256.81;
Eslovenia;SVN;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10730.45;10815.11;10454.97;11175.77;11452.78;10201.30;10479.76;11777.16;14849.04;17233.14;18098.91;19672.97;23817.89;27595.60;24792.13;23532.48;25128.02;22641.81;23503.28;24247.17;20890.17;21678.36;23514.03;26123.75;26042.45;25558.43;29331.06;28439.33;
Suecia;SWE;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;2114.00;2288.92;2468.69;2657.02;2941.05;3206.10;3454.43;3720.93;3926.41;4234.16;4736.22;5132.71;6027.13;7301.22;8089.91;10117.31;10868.28;11448.62;12620.52;14877.16;17097.83;15586.43;13738.97;12608.23;13099.02;13666.86;17981.02;21792.56;24534.69;25662.22;30593.67;31822.80;32800.98;24425.28;26083.61;30282.96;32998.97;30312.49;30596.53;30941.08;29624.91;27247.86;29899.20;37321.80;42821.67;43437.06;46593.60;53700.01;56152.55;46946.96;52869.04;60755.76;58037.82;61126.94;60020.36;51545.48;51965.16;53791.51;54589.06;51939.43;52837.90;61417.68;56424.28;
Eswatini;SWZ;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;101.65;121.90;127.20;146.48;171.67;180.99;192.70;182.50;189.83;244.39;253.21;299.97;313.87;461.68;534.39;565.81;518.69;560.66;608.01;711.62;905.46;926.27;847.31;847.19;730.08;512.64;615.13;769.94;871.09;843.78;1305.25;1299.45;1388.68;1423.45;1488.14;1781.71;1646.22;1732.77;1568.82;1519.97;1686.66;1481.16;1362.97;2075.56;2599.15;2964.97;3053.93;3200.51;3022.46;3270.14;4035.53;4360.96;4396.58;4111.13;3928.52;3583.31;3339.99;3824.05;4021.45;3818.54;3372.90;4068.57;3986.89;
Sint Maarten (Dutch part);SXM;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27997.29;28460.33;27942.88;36136.70;36519.99;35703.10;33351.71;30791.06;33836.77;29223.07;31711.61;35873.06;
Seychelles;SYC;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;288.06;270.28;287.04;308.20;332.30;328.48;337.65;333.23;314.35;314.18;343.88;401.61;546.95;648.53;744.51;806.23;814.47;1044.35;1376.55;2030.14;2478.36;2557.21;2440.68;2426.33;2487.64;2754.15;3368.47;3871.78;4392.20;4689.13;5642.07;5654.64;6520.49;6978.68;6974.87;7180.67;7004.34;7746.70;8209.51;8243.24;8063.66;8153.30;8864.17;9070.28;10827.67;11802.11;12782.99;12669.30;11265.44;9748.96;10938.15;12113.88;12342.51;14729.63;15188.17;14894.49;15409.80;15961.24;16411.92;16851.12;12020.02;12963.06;13250.46;
República Árabe Siria;SYR;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;186.02;198.93;226.88;237.94;257.45;247.71;238.40;252.25;264.23;293.98;281.70;320.81;356.90;368.30;585.88;742.52;827.16;857.15;992.99;1154.51;1467.86;1820.85;1842.71;1898.52;1885.02;2011.57;2334.21;2884.30;1421.74;1546.40;1926.38;2171.46;2516.44;2722.91;3238.39;3553.75;4184.29;4397.54;4542.95;4588.98;4941.85;5187.21;5276.06;5433.64;6241.06;7221.64;7914.77;8695.84;10155.97;10288.15;11304.64;2971.28;1910.60;993.74;1071.23;857.50;664.34;862.32;1111.87;1124.52;537.09;420.62;0.00;
Islas Turcas y Caicos;TCA;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18323.87;17803.08;18848.78;21233.93;24115.27;28728.57;29446.08;31459.54;24602.91;23103.94;23649.71;22666.41;22451.57;24040.87;25783.29;26995.03;25659.20;26831.97;27795.15;20882.26;23158.64;24917.60;
Chad;TCD;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;103.54;108.16;113.60;115.80;119.83;124.97;127.34;129.95;128.72;131.19;127.96;134.10;153.08;165.40;163.11;211.70;208.03;220.68;258.24;228.10;234.33;198.89;180.49;171.31;186.79;207.96;208.64;219.48;270.40;252.83;298.37;310.66;298.57;226.92;178.95;209.89;223.23;207.32;226.33;192.27;168.12;200.36;225.95;298.25;460.07;664.60;716.67;806.71;936.49;808.16;896.88;988.19;969.62;980.08;1017.79;774.41;691.98;662.90;720.27;701.62;643.77;685.69;716.80;
Togo;TGO;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;73.35;75.29;77.47;82.49;93.70;102.89;114.82;118.39;118.68;126.26;115.58;126.38;144.02;170.01;228.72;245.97;241.03;295.53;306.03;322.96;400.41;328.91;271.77;244.91;222.18;228.49;308.46;352.36;377.41;359.48;420.14;401.56;412.29;302.45;240.10;305.96;329.62;326.39;335.71;323.89;297.90;288.11;323.14;390.30;406.09;399.45;400.32;621.73;735.86;737.95;722.23;803.48;781.55;847.39;877.19;770.14;792.44;813.40;873.55;848.30;886.70;976.67;942.65;
Tailandia;THA;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;103.80;110.73;117.16;121.60;129.58;141.85;165.58;171.70;179.87;192.46;197.99;200.36;216.15;278.82;343.43;363.81;405.55;461.66;548.01;611.52;707.37;745.73;767.08;822.73;842.07;768.87;836.15;962.96;1154.58;1330.00;1545.28;1751.07;1957.41;2230.84;2502.71;2848.62;3039.89;2462.41;1841.04;2028.57;2004.11;1889.97;2091.18;2350.85;2647.26;2876.25;3343.79;3934.69;4327.80;4154.19;4996.37;5396.64;5748.63;6041.13;5822.38;5708.79;5854.46;6436.79;7124.56;7628.58;7001.79;7060.90;6909.96;
Tayikistán;TJK;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;485.32;456.52;337.55;287.99;262.24;208.17;172.92;150.65;214.43;175.56;137.18;168.64;186.66;233.09;305.27;333.71;401.03;517.43;704.65;666.72;740.28;837.88;959.36;1038.32;1094.43;970.36;801.39;844.37;850.67;889.02;852.33;916.69;1054.19;
Turkmenistán;TKM;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;728.76;765.93;773.20;806.39;771.89;815.00;788.99;619.63;587.29;553.06;561.53;587.99;544.44;635.71;762.61;949.58;1256.03;1418.81;1658.67;2074.41;2520.29;3778.67;3901.67;4286.88;5453.16;6441.89;7049.80;7685.51;6208.30;6163.25;6354.53;6721.35;7344.88;7330.37;7885.30;8792.55;
Timor-Leste;TLS;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;417.74;534.65;516.09;529.22;465.94;476.90;456.27;532.49;621.74;682.22;810.22;936.71;1020.11;1201.60;1221.72;1322.93;1349.55;1285.52;1241.16;1583.08;1663.56;2741.95;2389.30;
Tonga;TON;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;347.75;316.44;356.19;431.97;462.84;550.73;642.69;640.33;627.59;662.20;618.81;702.49;838.54;1089.02;1080.97;1150.28;1335.23;1380.88;1391.97;1965.20;2089.20;2216.68;2135.86;1889.67;1953.37;1996.52;1754.84;1760.67;1937.04;2195.99;2478.43;2751.96;2799.37;3221.08;2915.49;3416.11;3852.14;4378.57;4208.19;4125.43;4117.93;3978.44;4367.26;4649.61;4878.98;4605.97;4425.97;0.00;
Trinidad y Tobago;TTO;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;632.39;676.23;702.56;755.56;779.39;793.32;767.81;797.32;784.23;796.21;831.08;896.64;1069.45;1274.93;1962.94;2317.48;2341.88;2901.62;3248.62;4137.71;5528.95;6118.94;7034.95;6628.47;6547.46;6147.70;3941.60;3896.06;3612.99;3441.35;4001.52;4159.07;4231.46;3608.64;3801.47;4074.88;4385.10;4352.81;4569.65;5130.87;6120.94;6592.78;6692.80;8352.46;9756.50;11673.78;13340.92;15627.29;20011.15;13682.76;15711.56;17910.32;19110.05;19927.40;20473.40;18508.77;16139.11;16258.75;16328.13;15642.41;13705.90;16056.30;19629.47;
Túnez;TUN;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;222.34;228.83;232.92;253.85;262.43;285.14;325.19;420.58;499.81;631.71;750.37;760.23;838.59;954.21;1120.43;1329.27;1249.76;1176.23;1177.59;1134.00;1124.95;1174.88;1231.44;1251.27;1223.52;1456.22;1516.29;1760.48;1627.28;1709.83;1940.03;2076.99;2170.57;2253.03;2344.00;2170.51;2207.66;2292.48;2693.20;3029.85;3106.58;3279.10;3678.06;4200.17;4029.46;4241.01;4361.95;4233.92;4308.34;4398.64;3960.92;3796.11;3569.72;3577.18;3477.84;3497.72;3807.18;3747.42;
Turquía;TUR;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;275.04;282.74;307.31;347.18;365.13;381.41;438.26;473.69;516.47;560.64;502.62;444.63;555.29;683.70;911.25;1160.54;1270.34;1417.96;1558.50;2075.05;1561.01;1582.42;1400.86;1314.23;1245.93;1367.20;1506.71;1701.26;1738.38;2009.69;2773.27;2730.14;2825.92;3148.84;2240.61;2855.04;3009.67;3098.67;4433.36;4057.82;4278.26;3100.46;3640.76;4704.77;6031.79;7369.43;8003.81;9711.22;10843.50;9013.00;10622.70;11300.79;11713.28;12578.19;12165.22;11050.00;10970.05;10695.55;9568.84;9215.44;8638.74;9743.21;10674.50;
Tuvalu;TUV;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;961.09;1001.23;1029.22;1011.98;1138.95;1150.31;1283.45;1318.91;1324.21;1419.83;1564.01;1451.48;1752.80;2012.45;2328.49;2311.34;2402.48;2803.25;3103.04;2697.63;3043.17;3663.27;3624.98;3536.90;3556.38;3384.38;3836.07;4181.44;4419.26;4940.05;4674.91;5372.76;5221.53;
Tanzanía;TZA;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;211.12;178.11;167.14;189.59;171.61;153.85;156.79;176.93;214.64;248.75;387.02;390.42;399.46;394.35;400.21;419.56;447.59;480.18;472.61;539.54;671.24;688.71;730.78;768.93;854.54;954.66;1013.43;929.80;942.89;975.90;1011.60;1050.93;1104.16;1146.03;1192.77;
Uganda;UGA;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;55.53;56.33;55.65;62.10;68.78;100.18;101.64;102.97;106.99;116.78;122.08;133.49;136.97;152.68;183.66;201.14;203.18;237.40;190.54;164.39;93.69;98.60;156.88;157.45;247.34;234.04;253.33;392.48;394.74;309.86;244.75;182.79;151.98;165.47;198.28;278.32;284.46;286.57;292.17;257.68;257.83;235.85;241.87;250.69;292.47;330.60;346.77;401.71;473.30;799.93;824.74;837.10;796.71;819.76;897.51;864.18;753.68;766.18;793.13;823.02;846.88;883.47;964.40;
Ucrania;UKR;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1265.37;1452.65;1559.34;1532.50;1474.34;1417.17;1258.13;1012.10;935.96;872.71;991.24;835.24;635.76;658.34;807.80;911.91;1087.79;1416.60;1894.46;2391.32;3197.93;4066.53;2639.38;3078.41;3704.84;4004.79;4187.74;3104.65;2124.66;2187.73;2638.33;3096.56;3661.46;3751.74;4827.85;4533.98;
Uruguay;URY;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;477.79;624.72;680.30;592.21;742.95;706.27;666.99;584.64;578.22;722.59;765.91;1000.63;775.84;1397.69;1433.79;1231.92;1268.63;1414.20;1678.33;2442.08;3440.53;3725.00;3081.05;1704.57;1612.32;1564.71;1933.48;2408.63;2668.67;2724.10;2983.24;3574.11;4083.46;4729.93;5478.02;6014.92;6358.16;7386.51;7780.68;7314.49;6932.48;6331.16;4115.15;3638.94;4130.10;5233.46;5942.13;7149.37;9328.07;9780.74;12512.59;14975.56;16087.25;18140.89;18131.58;16950.75;16837.94;18995.40;19026.05;18098.36;15650.50;17924.00;20795.04;
Estados Unidos;USA;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;3007.12;3066.56;3243.84;3374.52;3573.94;3827.53;4146.32;4336.43;4695.92;5032.14;5234.30;5609.38;6094.02;6726.36;7225.69;7801.46;8592.25;9452.58;10564.95;11674.18;12574.79;13976.11;14433.79;15543.89;17121.23;18236.83;19071.23;20038.94;21417.01;22857.15;23888.60;24342.26;25418.99;26387.29;27694.85;28690.88;29967.71;31459.14;32853.68;34515.39;36329.96;37133.62;37997.76;39490.27;41724.63;44123.41;46302.00;48050.22;48570.05;47194.94;48650.64;50065.97;51784.42;53291.13;55123.85;56762.73;57866.74;59907.75;62823.31;65120.39;63528.63;70219.47;76329.58;
Uzbekistán;UZB;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;651.42;652.81;603.35;596.98;576.45;585.93;600.60;623.00;623.22;702.48;558.23;456.71;383.34;396.38;465.12;546.78;654.28;830.41;1082.29;1213.27;1742.35;2051.13;2267.62;2419.72;2628.46;2753.97;2704.68;1916.76;1604.26;1795.20;1759.31;1993.42;2255.15;
