WB_country_code,WB_country_name,Latitude,Longitude,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
LTU,Lithuania,54.68,25.32,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68.65420442016334,-67.42301620025872,-59.68463865714945,-55.065099909264234,-58.02609048066956,-55.88693983851465,-53.17875141923116,-50.290169233896044,-42.82041044644213,-38.94486678998049,-34.06641844381692,-31.320545168671977,-19.80938389071374,-11.121568585143436,-21.000373140562605,-23.742673647703054,-18.08925130081837,-16.832580744268792,-12.217952773796029,-9.849319975654234,-13.173786726930029,-9.205186200215465,-2.800501197639243,4.259863503105968,6.889888668829022,20.420751976600993,25.923852851935703,41.835949292421255
LVA,Latvia,56.95,24.1,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-66.31475444260012,-65.96341145569625,-61.77912073378242,-57.80574753074823,-57.50835680463982,-54.97058281345196,-52.48542101997257,-50.34610133035417,-46.503469601219415,-41.875915581358655,-36.24778846980181,-27.654400898774135,-7.876987316142681,-2.069349408575372,-17.584299136207445,-27.346533041781,-24.003060421825513,-19.844739951136468,-16.248092238111855,-14.253794406117542,-16.080379064393885,-13.298127992088245,-9.652309440936971,-2.920325206089481,-2.549289185074933,6.916543039691516,10.510633281878508,23.245141599489028
MAR,Morocco,34.02,-6.82,-25.37149522323411,-31.40620590345837,-24.824431313232925,-23.189218284372277,-27.623701388761944,-38.70538154520802,-47.14998051505695,-48.02002519154749,-47.8981304743328,-47.81319218608569,-57.88606924018925,-60.10326732292983,-61.06416013049637,-62.801493981800796,-65.18870373042346,-67.0022921147522,-68.54351689778942,-68.39360048368506,-67.19134646703422,-67.96105159980932,-65.6629370670657,-71.81501296956779,-71.60781625820027,-73.67438029796747,-76.30552835342894,-76.65534936206639,-74.70578934705983,-76.42981974822625,-75.0795678419059,-75.5671541974393,-76.8598414260134,-75.97496840591779,-76.76429848018144,-77.92359069317392,-77.0176689634354,-78.94726376887836,-77.80471389003073,-79.81724935812538,-76.46638779743941,-78.06184443710823,-80.0094591863315,-80.07574798253943,-80.90999139577296,-79.86976258653209,-80.1553253190842,-81.21757054395175,-81.89613406876225,-82.04070140081052,-81.08741912127238,-79.16111318411424,-80.48418406742566,-81.18473305940324,-81.68520143257808,-81.15049260516824,-81.31446809055159,-80.89117934337874,-81.0467926172877,-81.07001536761244,-81.0206158197077,-80.9353891836328,-80.74938579978472,-80.10783257357036,-80.52257650845863
MDA,Moldova,47.0,28.85,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.41681122330334,-91.94963877219887,-90.63736313826115,-91.78784820347194,-94.61368219859678,-94.09893401810965,-93.26190682658863,-93.14891831366887,-92.90566885219313,-91.82466469362474,-91.31724577219954,-91.19795024927035,-90.00529283022915,-87.44848622130309,-87.31250800581431,-84.49854449712433,-83.24199501327995,-82.37513216622253,-81.46635874796245,-82.0844327288785,-83.26101081735031,-82.77281428962898,-80.11185938705566,-77.41082299154863,-75.99635926131266,-74.14415997214778,-72.14984626202768,-67.66336534308095
MEX,Mexico,19.43,-99.13,55.46163900629304,55.18848396992887,54.475139651142065,56.57823776227653,64.48543163051764,42.7135771950419,39.51827271185786,40.65639010754992,44.29262135199569,42.43330566887398,15.413380029340477,8.98412025956173,4.67664949884993,-1.1798062162102056,-2.636794780777348,-4.228719909359013,-14.009236854636459,-31.195911010906496,-25.52441696209397,-20.868873143659673,-5.016412726122459,22.763002357942327,-12.45511583835353,-24.80085187570687,-12.003445785202645,-8.694936881278581,-47.27791820003405,-51.70562722478247,-46.689093629179915,-37.685934605164455,-39.33408034282753,-29.627438487869934,-24.634470408427987,10.951079434624134,6.8339079415762285,-38.901588879438584,-33.954285006232084,-19.983634033322158,-16.528733656571152,-11.65279297986759,1.5594432169504506,6.358822074811757,-3.583267912611975,-22.290810183596708,-28.163334676970674,-26.953777208514524,-28.97996866904851,-33.56243567542062,-37.021201421093316,-43.22259783801245,-37.51096616971921,-38.658680314524574,-37.23691028099158,-36.84077893264687,-37.41575344037205,-38.53138524731442,-44.6292537895446,-44.20112880138015,-44.951216361895405,-43.13944322203609,-47.44692866356906,-45.3046178399853,-34.943858431031124
MKD,North Macedonia,41.6,21.74,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-56.37257862923508,-54.57707171263709,-78.70082742119158,-75.64074965292002,-69.399554709016,-65.69356171723936,-67.4188171072076,-72.08743676491505,-73.38220140140781,-74.17547120493182,-75.05971137312925,-75.79093689989669,-76.12515657752506,-74.62543486985616,-74.5230388739221,-74.2076728693453,-74.97842027166803,-73.37266461952461,-71.20891896372203,-69.35985787243048,-70.8794903804338,-70.95431445224398,-72.63020062758319,-70.75140905138409,-70.06566382433242,-70.40717687095125,-68.84685449626025,-68.62463699594696,-66.80473010117794,-66.92097283653158,-64.75473902387641,-64.20981164530012,-62.70039929756036
MNE,Montenegro,42.43,19.27,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.20527664422225,-74.6411850139015,-74.71485157026524,-71.00008109945914,-69.19902010460504,-69.1549392970155,-67.07151566261838,-60.99040766033175,-56.183736162140555,-55.041953251613705,-57.45242326599078,-58.24519971488561,-61.87465572551589,-59.88131662035908,-59.75948887552167,-60.32918426011299,-57.45024755139276,-55.080588450361,-51.906543599099365,-51.44915658351499,-54.640318959967495,-50.02058086701972,-42.88356289051876
MNG,Mongolia,47.92,106.92,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-57.20524105979573,-52.0003784968186,-48.182467117277675,-60.63920788798921,-60.12025544369322,-56.09001966671882,-62.06838326396296,-64.21507552002923,-61.913737532333734,-77.51756222456875,-79.74474308532106,-89.60846470255296,-93.86249600060098,-93.14436182383997,-90.9892351318481,-92.00856604468264,-92.93739048397609,-93.3660548331781,-94.12938548914394,-93.78669483883452,-93.18993113679775,-93.2805867896658,-93.40858947245842,-92.84769785848214,-91.72326750674715,-90.1591324894718,-89.39107544495765,-87.30337857817678,-88.51232756172135,-83.07683557955305,-78.38567402891202,-74.51730792245212,-75.32058580779345,-77.0582565170157,-76.14250748096553,-77.67224511089572,-78.6537583965178,-77.36702445447149,-76.05085168628612,-76.1238311780534,-75.89119065790828,-71.44868514244028
MOZ,Mozambique,-25.95,32.58,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.6752986317159,-96.42714908196545,-96.3197824360987,-96.61947351623759,-97.161253355614,-96.49179772557406,-95.79807353246764,-95.34541144869432,-95.1124053412098,-95.52899213820457,-95.88198129074719,-96.17945372884361,-96.43235161398322,-96.32757792731073,-96.31676086619498,-96.58771951726966,-96.68387884789227,-96.48268588317144,-96.34700958470012,-96.85377960332721,-96.49452453687101,-96.05519845900366,-96.19917042627453,-96.23928703391034,-96.32436289622163,-97.36381057818008,-97.32735211647523,-97.22656360379376,-97.20878900800906,-97.30241955653327,-97.33871404276086,-96.84070972451183
MUS,Mauritius,-20.15,57.48,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-54.57436076588231,-53.24936858121407,-49.39523752774873,-50.522479072361904,-63.350567397038084,-62.459861637069345,-63.59274497423948,-62.2215018280482,-63.91561745139613,-63.07825293273304,-57.51315688036915,-53.916934065635466,-52.61715933356238,-53.130540794063755,-52.441814456910876,-49.998645242377485,-47.557088872386,-46.07443119313121,-45.509716940951364,-47.95125059189264,-45.41962864272473,-48.0561607730357,-49.012091439261006,-50.169077467483746,-47.36968191736111,-48.78531281952399,-51.76216758360111,-50.15793599797044,-50.90260911871837,-55.65490549014681,-57.620074606379376,-57.0853297104233,-52.24501517679031,-51.09209888781835,-49.106395856821855,-47.6010953494085,-46.217702578516686,-45.5067283997495,-43.53614439610507,-42.12460295790062,-39.71096014615058,-37.59074478051889,-36.728720283374535,-37.860925492131265,-46.76068754808292,-52.116599633992166,-41.96237201832332
MYS,Malaysia,3.17,101.7,5.76407041393225,-3.35648547252228,-5.474250941082129,7.997974503139786,2.483430312731735,-9.183538475880246,-14.697858441145057,-19.53234898012375,-21.389348359716358,-22.19510715172243,-38.73683730854676,-41.966421286592194,-42.103398109968346,-31.613511469063578,-35.487520322965,-48.87590894851988,-45.732434155069626,-43.7607544496904,-39.32871876694979,-36.06374139745389,-42.03559924547678,-40.60883658644106,-35.48169186819406,-26.304092068852313,-18.873585915371947,-27.69257771494733,-46.76182562811637,-49.04754044593138,-50.568111542626525,-48.457685925699664,-52.30784132252539,-48.908454502793525,-43.66903828064847,-36.323260004107894,-35.20299682810105,-36.30287480583909,-31.767257375450676,-32.96190191731172,-53.04771421833342,-52.29353828342143,-45.246830560367464,-47.663315396935246,-49.86395705680842,-53.68461875976054,-55.12814522994726,-53.523312368976214,-54.337627742818825,-53.36908607460524,-50.38210660263815,-52.0962368495798,-43.50982842914419,-41.833480644575936,-38.63321107442822,-40.13237201290991,-39.83654492210673,-40.95752243672378,-42.19167392050223,-42.55266302696116,-39.82330972440185,-39.33848759528682,-39.946723893410876,-41.21020584637321,-32.13331803854194
NAM,Namibia,-22.57,17.08,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-22.371698074219285,-26.584486565742893,-29.396336116186877,-22.813423257385278,-35.5055591244299,-48.494849118989116,-52.10075549825556,-49.90023011169023,-52.16510900717147,-55.55515021375278,-61.327876728679996,-60.344592824628485,-58.61518240538065,-60.95215723552004,-59.905074423833135,-64.16501695471877,-66.16118873840307,-65.04633614399258,-68.340652817805,-70.66917381461163,-71.11901449835663,-74.55274256113266,-78.71423651893795,-73.25818116787381,-68.94679281322486,-69.00275459477552,-70.0306805346072,-71.3157217436414,-74.88965759010429,-71.11136853478284,-65.35951418890788,-66.5390265838571,-65.1695829191151,-69.51261105884944,-69.80220040076229,-69.77344843481856,-72.08159491265255,-68.60696478891596,-69.09442632733385,-72.06620209495131,-74.87796235306364,-74.02711834776767,-71.53005822888399
NER,Niger,13.52,2.12,-44.42640950777682,-44.66786424646384,-43.671396917477324,-43.38762270303319,-49.87562104038323,-53.607335439629836,-57.33879110058693,-62.52499629936713,-66.35343562645012,-70.56868266190605,-77.25752965060157,-79.13901988915119,-81.30335689323644,-81.5320544196498,-84.7944110043123,-87.4549945244625,-88.65587308217819,-88.0345035156738,-85.79233027142034,-86.32900353497023,-87.28822322629303,-89.0132710966319,-89.70137057221844,-90.75113335794349,-92.64510289457195,-92.98210894024324,-92.32372032209008,-92.57710672329439,-93.29173063290699,-93.93565372396861,-92.03751739544637,-92.87180096149008,-93.29473105997812,-93.97855114920392,-96.52079813641816,-96.60744326759452,-96.68257651986238,-96.89118122126534,-96.54446252053546,-96.95359572659059,-97.41635809100873,-97.2971933315246,-97.31922022662567,-97.26455683304532,-97.43644855910458,-97.34436435478955,-97.53650938068115,-97.48882345949357,-97.19192922412398,-96.93632662608532,-96.9999009234606,-97.10801692711566,-96.96075063595927,-96.94089779445086,-96.94568710425993,-97.07143321575448,-96.99308887869154,-97.03809205025127,-96.91019253324414,-97.00389749010884,-96.66279438940002,-96.88152661510166,-96.68735710680497
NGA,Nigeria,9.08,7.53,-59.615861262167236,-60.026276120804646,-58.77963405079214,-60.12734566330864,-61.51623269015102,-67.13806381640526,-68.37160017491826,-75.85486889770179,-77.34177206923822,-73.92902687130008,-63.10843849127975,-76.69191639848862,-73.8361076036138,-74.88473924844817,-68.7148048147572,-71.76862769817689,-67.15496534827103,-71.69785358862728,-75.23869938128016,-74.07904564657797,-72.46991271909502,-29.508051905014522,-38.18309256599054,-57.53025397523041,-68.28720569895023,-69.10769383723893,-80.9233907140635,-84.81227448267774,-87.274505412305,-89.28583230636437,-89.23053353733015,-88.58540324776165,-90.83433920296469,-89.99223813086236,-87.00688953811022,-81.16539607964044,-76.57032050277563,-74.85766849956943,-73.43981261267022,-93.33781923602659,-92.4579034795856,-92.25677030255332,-91.1956158721245,-91.81935199452683,-90.95380623129803,-89.50395623122422,-87.70747198215754,-87.75213980980544,-86.75125589015032,-87.40974732257723,-85.49531200481702,-85.7287814034544,-84.20886953606247,-83.38767315858426,-82.56495253924354,-83.68929948093975,-87.02486151062298,-88.82172462887615,-88.4481086756004,-87.28135902634286,-87.74272336979175,-89.09291982404989,-87.762178168585
NLD,Netherlands,52.35,4.92,362.1173426147847,375.72506393246044,387.75663925477556,390.20995987131647,422.08380259916976,377.0245023812201,365.2890167392022,381.49056951604797,406.58781037136487,464.60618764526976,378.29287746525137,387.488698383697,408.9497068547266,427.7551616348143,395.9935916613218,368.55403826812636,363.57325739268407,379.41532771312654,420.11618602065005,396.6471617869488,331.4377537509059,271.1790645009006,271.02073245426953,270.7029884383036,250.21708206172093,247.55525113497706,311.67491883261425,324.17591936222783,310.9327365083783,292.8714077938874,304.023122940864,307.0837782905249,321.63097975283625,319.2929263450449,320.0317789978735,323.0665156810791,306.00764768528967,280.33053908066864,295.6983475699205,281.19004787150203,251.1451722482966,257.1767046577017,252.19504937214262,271.7159397867708,268.46889939196126,252.50702906810218,234.07745239685465,238.10813310658557,244.21400318407584,252.34856897809607,224.42972557566634,208.96993411597845,189.83076117023222,191.30503888871647,188.14052878040775,175.09694270981976,178.51986132734453,180.1949723515536,188.2472473875404,185.95592058623959,208.18855121328906,210.07788217118804,222.6913121128712
NOR,Norway,59.92,10.75,523.3858229834879,540.2360998068783,555.4568920249577,555.407217062974,556.1404451382205,504.4758648024585,487.29875623592545,507.8692709435387,517.1365023433556,514.2273416794749,440.24723608699594,439.1058447722366,447.2816692077829,461.71837108149595,424.52813537828763,424.05738377685117,422.15153297643104,436.9081811603255,433.2919410377886,406.27079824260414,393.3881142369621,399.7998298556798,410.15292073771644,418.1170179631159,426.15929276400755,451.5975537815259,463.97538986187357,471.31629178372066,460.5998373481662,448.31197279215775,435.9490871085698,435.6719633424485,438.39684880320544,407.0830248419145,399.6111721009616,404.2954174083788,422.3947496012471,421.7549430049723,393.8594794885221,390.67791183637104,411.40035709003814,412.6196272579992,418.1587824188141,422.47110051966035,426.40327772955277,462.79942650214724,453.8166490597675,458.0975633812797,479.85692155207244,436.97201445780445,460.84129875479476,476.69771695570404,491.4448145515222,477.90021223198033,431.97442941485,355.3760954301588,328.7217385356712,338.246787664707,349.9013985682793,316.48881912528157,303.7686746202727,391.4165049533032,515.2732807248901
NZL,New Zealand,-41.3,174.78,900.0695256281613,861.5071589907581,862.6459196395695,867.9214187628108,852.630683746486,500.79505984877636,455.3940926412361,429.13283501171026,337.02051325920706,343.8944203877872,-100.0,300.0956492528351,308.53491982821697,326.8182526086279,255.04118533296798,166.47086299736782,155.82570806004492,158.91108545102685,176.21583961582334,158.7570774008617,133.5884392443189,151.7568654273872,156.55197735877968,163.72858443728921,135.6656039256361,166.12768673379983,181.5676230545466,213.02316324200535,218.63897381479433,200.61792113787914,159.27444965602535,129.09122093579904,108.01308785303081,137.44792736078284,160.412848533472,151.60647863644607,163.06534134440548,148.90762893552073,109.13792035239052,106.58409597751344,82.72354647833217,84.35948796497026,102.53408213152039,127.84487544994599,131.63568494079163,132.94475040215633,98.31873279006359,112.00604026855305,85.86243304591873,88.52638437933358,114.231349161022,118.70838488602698,131.3857151577155,139.83866900560656,142.78124524392825,135.14928546311003,142.33753235071296,147.0135328146097,134.9519267697889,133.20812509072314,146.7312429182873,163.9766099084,173.98957646399612
PAK,Pakistan,33.68,73.05,-64.72224968287179,-64.08847963552479,-64.81821126566895,-65.34674329634711,-65.13911066142838,-68.05966141482341,-68.74164155439274,-66.96183943703159,-66.78230529774036,-67.83853650831063,-72.36523505180152,-74.72095922381581,-81.32319681164128,-90.19637016931053,-89.64039356026605,-89.47024362198394,-89.03313329676934,-89.08100722934734,-88.91971110564369,-90.12995188509703,-90.82215723093344,-89.25620346006707,-88.2776231689764,-89.06601880293975,-88.36758768783565,-88.77165441778776,-90.53143356047086,-91.87875921793488,-91.74776571177573,-91.87664388055569,-93.42146366892135,-92.83040368426533,-92.95395558734567,-92.51661894914616,-93.10448265479378,-93.41341949885764,-93.54179488740773,-93.70757986022434,-93.93365297369462,-94.3281197179116,-91.3674104901052,-91.8975558359771,-92.8009630612394,-92.99862130919482,-92.9399139057642,-93.00982841752064,-93.23652407828627,-93.39321410176287,-93.53254045179186,-93.41479307406561,-93.5648094276473,-93.38512997056414,-92.84026826799668,-92.97019250718023,-92.90173870245296,-91.34511152021025,-91.11417352084283,-90.97600696088915,-91.1927988855612,-92.16851216008826,-92.1874861005728,-92.04787438882343,-91.00889641247062
PAN,Panama,8.97,-79.53,106.08017350348877,111.73928077788105,114.30658928213819,116.33185083414841,106.6834953277416,81.66085024819158,74.3224386224294,79.79007195120067,80.11367086970915,77.0087481539615,45.60050441752748,41.03309592854595,29.475307510002906,14.748870892384353,-0.32815729424479645,-10.337064479754373,-14.909982173195143,-21.449985621448093,-19.161253071931423,-24.80680309333671,-26.244729579172176,-15.998886034359936,-5.702954406786069,-2.022129318387659,1.066739568713876,4.250853975997625,-9.643480182224163,-24.551814936236614,-41.776520077063914,-44.27846952165897,-50.1654097542363,-47.03471258388318,-44.46612128314641,-38.922351324304856,-40.02871713028981,-49.0309633666293,-50.15270636015663,-46.2196429946061,-43.06919700851797,-44.43045807871964,-45.09345696093802,-45.76246664478288,-50.02695230786023,-55.24859063696348,-57.81908603260189,-58.423021830890384,-59.92969936641851,-59.49285298761292,-57.19853813849593,-49.08509275606075,-48.31643740953562,-46.42515896989052,-37.67359435302897,-33.409780618337884,-30.07761351611365,-16.791961565440005,-12.992742362352915,-12.583190291044971,-12.206919241240904,-10.23555471243238,-21.45992589130191,-18.20737930220007,-1.7771956573135805
PER,Peru,-12.05,-77.05,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.27529209422244,-73.96038120287439,-62.980152325353764,-73.32375062766607,-67.81469912029088,-55.13542480563023,-83.08956614580389,-76.50407367981703,-77.3317836147056,-71.51492690944116,-72.47426688320098,-73.13794783882956,-68.10706061480073,-68.46940826024456,-68.95022634294388,-67.34636348970753,-69.49585693329124,-74.22468286945028,-73.99587458127895,-74.42366438682136,-75.94715808171514,-77.89374307275455,-78.18826226307847,-77.31717651511373,-76.76149344267304,-76.68219321521231,-75.11231456381941,-72.16502837539055,-67.89275024043249,-66.80241582235088,-62.5153263656683,-62.62516655724312,-63.970110437577674,-62.380964530665736,-62.71089010102136,-61.568360741658665,-62.43922231627997,-62.095723097556046,-64.17466883258558,-64.96536680060709,-59.67657993232687
PHL,Philippines,14.6,120.97,14.078706258991378,14.266912603965512,-35.47056874675271,-34.54343831211368,-36.8400320783105,-44.51703185523272,-45.94100970677392,-46.04460238856555,-43.69752591012773,-43.942280738264955,-67.00560703441205,-68.54837152743931,-71.47143732873661,-72.11543595790599,-70.96029744675484,-74.5746464891156,-73.92517772639877,-73.89755104975215,-73.88204325027819,-74.30915921182812,-76.19372881108752,-73.73430751729106,-72.23642301943399,-74.90272641746452,-76.56352717805976,-77.66655873095216,-81.90898416737853,-83.29119187558427,-82.99183805270094,-81.77986299454135,-84.43008257337893,-84.61276317815744,-83.48773505668424,-82.97688573398385,-81.56985906767908,-82.3259390995998,-81.32649323198858,-81.56630712601005,-85.80990458755201,-84.85682928204243,-85.62360267915821,-86.83787731803963,-87.55126770740705,-89.08910751084966,-89.76821039020429,-89.54693392981599,-89.19501556270849,-88.63208290978898,-88.16326030439117,-87.34699287691373,-85.99360033768811,-86.14856334358466,-84.53441450174888,-84.10864041984904,-84.00847283104741,-81.89512546739532,-81.62029811845468,-82.2850227741376,-82.63996619799339,-81.39710350043298,-80.94937944385882,-81.7286594189661,-80.20274293086487
POL,Poland,52.25,21.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.14792776494453,-58.12431261220776,-56.626619942410606,-54.718001057675124,-51.006054893553774,-46.688910626250326,-41.94795847784336,-41.268608716885176,-35.888229133773294,-40.70237113187107,-39.702341453307824,-33.71809189819114,-37.50092329827364,-40.71795895535579,-39.11818193022798,-32.66645348851712,-32.772747219649474,-26.539927085706967,-16.766612724829624,-22.971089960291167,-20.45548466356157,-21.5108615337802,-24.687279200673075,-24.335325821685135,-22.75325408516995,-23.54566473683167,-25.112704294293575,-20.472190150904535,-15.747536464314155,-14.446838299231866,-6.550562201951047,-4.696141797804832,5.751059767728871
PRI,Puerto Rico,18.47,-66.12,210.23579642165294,218.91169855664344,236.02952400024728,243.93025067776506,240.76383893763244,210.22371522752218,206.1230674952477,222.85468863374444,243.25569382852134,255.019404403413,202.6800901832748,194.96831415279044,178.5623743631927,140.14549080027584,101.33197827015854,74.90445923287055,72.33831502080551,67.81557827707232,65.98799421749973,56.17105303286104,40.85809855231486,58.541397798772785,71.39285020138912,81.10104873190654,101.13798979504271,110.36691304481192,92.79342872636563,77.20130053387626,75.89759892841143,81.40174800418902,64.1931848444382,69.78540665642153,70.37609491808753,85.18557390233005,85.3600819647262,67.43255078311695,70.38743855310737,82.57832729008257,102.97877103011066,105.21924753937566,116.89478257898531,140.66970871180357,124.82614324499662,103.34254540010102,91.25708441133014,84.32832739065843,70.65077932727274,54.46738274563213,48.07122885576887,72.21537450503182,68.16833647002038,55.417768335782746,61.7579333030949,59.122703652578544,57.857239438921326,81.17347009462208,85.28317241689497,79.07500666954135,71.79824014774768,79.37200688363663,85.68053913097182,72.13336327463841,99.23753173054631
PRK,North Korea,39.02,125.75,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
PRT,Portugal,38.72,-9.13,55.87239844741659,57.043146584730394,60.34073678955105,59.649340188505676,58.722685549102614,45.47557727030111,45.738009323024656,56.39448928087848,66.69816390886216,69.99539148553133,52.63174812448693,53.599030067803255,61.480815881714946,72.57449051104633,54.04418281552517,35.902522657701546,27.11505103358479,18.581265630782337,14.325263280948574,6.931794717471812,5.369543092950399,4.582704650307365,3.2024197367685248,-5.054294251963891,-11.4467299540945,-5.280004410799716,15.342807182725762,21.94731481538863,30.23542113343103,36.764049522364395,49.621424198082906,67.81800573926512,90.68204457433214,72.89787237165355,70.03727816582129,70.35603181694928,70.55442248677281,64.88505320243225,73.10622279426164,68.19994143846739,54.39658124502083,55.833477035122044,55.273861143558236,64.25530941523128,64.60527990816962,57.6419466121504,47.6118966096206,48.89425747578603,48.37280297802028,54.72225532839155,43.26276217017484,32.2774598070877,19.032935034412056,20.839448112223728,20.395213470476836,17.177428735782847,20.94414318739942,23.707924477239093,28.040349851931758,27.135295841946295,31.413312522599483,30.20876400699764,38.7262298261992
PRY,Paraguay,-25.27,-57.67,-100.0,-100.0,-100.0,-100.0,-100.0,-42.19628153921614,-46.227411596367176,-47.028686942805024,-47.867993686620515,-49.539293979595165,-59.663897070347716,-61.08008870452096,-62.18139553566907,-61.951451153580884,-61.22289884195027,-64.43708121914331,-64.28837261693592,-61.64022594362194,-59.27472756266881,-55.795300530404035,-54.80712474848235,-42.71274684271653,-44.154186641248955,-41.10220927844738,-54.02847065768681,-67.49178966916143,-69.41106184997841,-73.03962311642832,-74.36443904687765,-72.80923719616686,-72.82888204836974,-68.61093600982433,-70.48288226310767,-70.02875787328871,-70.15981527788392,-71.53806562002246,-70.9215605606671,-70.53979341870877,-73.31025833709734,-76.29399965583167,-76.84875748140834,-78.35165133944915,-83.66146645844735,-85.06147962843971,-83.80815603785486,-83.54331877614335,-81.94665385524722,-79.15015913839144,-74.06837211814768,-73.80092115595605,-69.93774896848134,-67.09041768274156,-67.48544404770365,-64.22335994899944,-63.89064111051776,-64.32104643599868,-65.15990378227055,-64.67826622976796,-66.07537034354874,-68.35167145420995,-68.37116766605517,-68.53469172087692,-65.18125985582074
QAT,Qatar,25.28,51.53,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,317.88758206316686,320.3015674622919,326.540885775512,378.6925851558502,931.3626204803717,722.9102018448833,810.4558210123874,732.8093289105535,673.805299570978,739.5311199042358,782.726162554699,846.3236902739276,714.27528438585,579.3149721682298,575.7873784479953,488.88064713296535,294.72898339393515,247.91642254741794,239.28646510596283,243.195706503712,216.237890807539,182.4635503582932,186.16285183150922,167.0040909950689,151.0134647283224,128.43133392700855,139.58387303288424,192.2846604194995,150.47467393085694,172.44696537183836,268.2944838763775,243.09655993971862,225.88283881924846,226.89549190980904,271.70976494298264,340.4244589213323,346.26203252020133,322.36087360881567,374.6423430384722,305.8921456696202,364.51764105658674,429.8151731614144,467.5119341580583,444.84582490986713,407.2428013831913,307.7441384957192,253.70552508492386,241.97562659130023,260.0830973649454,242.36173807779994,209.09304240889622,253.00814594219233,396.0558239659555
