discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,athlete_url,athlete_full_name,game_year,WB_country_code,WB_country_name,game_city,game_name,bronze,gold,silver,sum_medals
Wrestling,moscow-1980,"Lightweight, Freestyle (≤68 kilograms) Men",Men,gold,Athlete,https://olympics.com/en/athletes/saipulla-absaidov,Saipulla ABSAIDOV,1980,RUS,Russia,Moscow,Moscow 1980,0,1,0,1
Wrestling,moscow-1980,"Lightweight, Freestyle (≤68 kilograms) Men",Men,silver,Athlete,https://olympics.com/en/athletes/ivan-yankov,Ivan YANKOV,1980,BGR,Bulgaria,Moscow,Moscow 1980,0,0,1,1
Wrestling,moscow-1980,"Lightweight, Freestyle (≤68 kilograms) Men",Men,bronze,Athlete,https://olympics.com/en/athletes/saban-sejdi,Saban SEJDI,1980,YGL,Yugoslavia,Moscow,Moscow 1980,1,0,0,1
Wrestling,moscow-1980,"Light-Heavyweight, Greco-Roman (≤90 kilograms) Men",Men,gold,Athlete,https://olympics.com/en/athletes/norbert-novenyi,Norbert NOVENYI,1980,HUN,Hungary,Moscow,Moscow 1980,0,1,0,1
Wrestling,moscow-1980,"Light-Heavyweight, Greco-Roman (≤90 kilograms) Men",Men,silver,Athlete,https://olympics.com/en/athletes/igor-kanygin,Igor KANYGIN,1980,RUS,Russia,Moscow,Moscow 1980,0,0,1,1
Wrestling,moscow-1980,"Light-Heavyweight, Greco-Roman (≤90 kilograms) Men",Men,bronze,Athlete,https://olympics.com/en/athletes/petre-dicu,Petre DICU,1980,ROU,Romania,Moscow,Moscow 1980,1,0,0,1
Wrestling,moscow-1980,"Featherweight, Freestyle (≤62 kilograms) Men",Men,gold,Athlete,https://olympics.com/en/athletes/magomedgasan-abushev,Magomedgasan ABUSHEV,1980,RUS,Russia,Moscow,Moscow 1980,0,1,0,1
Wrestling,moscow-1980,"Featherweight, Freestyle (≤62 kilograms) Men",Men,silver,Athlete,https://olympics.com/en/athletes/mikho-doukov,Mikho DOUKOV,1980,BGR,Bulgaria,Moscow,Moscow 1980,0,0,1,1
Wrestling,moscow-1980,"Featherweight, Freestyle (≤62 kilograms) Men",Men,bronze,Athlete,https://olympics.com/en/athletes/georgios-hadjiioannidis,Georgios HADJIIOANNIDIS,1980,GRC,Greece,Moscow,Moscow 1980,1,0,0,1
Wrestling,moscow-1980,"Middleweight, Freestyle (≤82 kilograms) Men",Men,gold,Athlete,https://olympics.com/en/athletes/ismail-abilov,Ismail ABILOV,1980,BGR,Bulgaria,Moscow,Moscow 1980,0,1,0,1
Wrestling,moscow-1980,"Middleweight, Freestyle (≤82 kilograms) Men",Men,silver,Athlete,https://olympics.com/en/athletes/magomedkhan-aratsilov,Magomedkhan ARATSILOV,1980,RUS,Russia,Moscow,Moscow 1980,0,0,1,1
Wrestling,moscow-1980,"Middleweight, Freestyle (≤82 kilograms) Men",Men,bronze,Athlete,https://olympics.com/en/athletes/istvan-kovacs-1,Istvan KOVACS,1980,HUN,Hungary,Moscow,Moscow 1980,1,0,0,1
Wrestling,moscow-1980,"Welterweight, Freestyle (≤74 kilograms) Men",Men,gold,Athlete,https://olympics.com/en/athletes/valentin-raichev,Valentin RAICHEV,1980,BGR,Bulgaria,Moscow,Moscow 1980,0,1,0,1
Wrestling,moscow-1980,"Welterweight, Freestyle (≤74 kilograms) Men",Men,silver,Athlete,,Davaajav Jamtsyn,1980,MNG,Mongolia,Moscow,Moscow 1980,0,0,1,1
Wrestling,moscow-1980,"Welterweight, Freestyle (≤74 kilograms) Men",Men,bronze,Athlete,https://olympics.com/en/athletes/dan-karabin,Dan KARABIN,1980,CZE,Czech Republic,Moscow,Moscow 1980,1,0,0,1
Wrestling,moscow-1980,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",Men,gold,Athlete,https://olympics.com/en/athletes/sanasar-oganisian,Sanasar OGANISIAN,1980,RUS,Russia,Moscow,Moscow 1980,0,1,0,1
Wrestling,moscow-1980,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",Men,silver,Athlete,https://olympics.com/en/athletes/uwe-neupert,Uwe NEUPERT,1980,DEU,Germany,Moscow,Moscow 1980,0,0,1,1
Wrestling,moscow-1980,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",Men,bronze,Athlete,https://olympics.com/en/athletes/aleksander-cichon,Aleksander CICHON,1980,POL,Poland,Moscow,Moscow 1980,1,0,0,1
Wrestling,moscow-1980,"Lightweight, Greco-Roman (≤68 kilograms) Men",Men,gold,Athlete,https://olympics.com/en/athletes/stefan-rusu,Stefan RUSU,1980,ROU,Romania,Moscow,Moscow 1980,0,1,0,1
Wrestling,moscow-1980,"Lightweight, Greco-Roman (≤68 kilograms) Men",Men,silver,Athlete,https://olympics.com/en/athletes/andrzej-supron,Andrzej SUPRON,1980,POL,Poland,Moscow,Moscow 1980,0,0,1,1
Wrestling,moscow-1980,"Lightweight, Greco-Roman (≤68 kilograms) Men",Men,bronze,Athlete,https://olympics.com/en/athletes/lars-erik-skiold,Lars-Erik SKIOLD,1980,SWE,Sweden,Moscow,Moscow 1980,1,0,0,1
Wrestling,moscow-1980,"Super-Heavyweight, Freestyle (>100 kilograms) Men",Men,gold,Athlete,https://olympics.com/en/athletes/soslan-andiev,Soslan ANDIEV,1980,RUS,Russia,Moscow,Moscow 1980,0,1,0,1
Wrestling,moscow-1980,"Super-Heavyweight, Freestyle (>100 kilograms) Men",Men,silver,Athlete,https://olympics.com/en/athletes/jozsef-balla,Jozsef BALLA,1980,HUN,Hungary,Moscow,Moscow 1980,0,0,1,1
Wrestling,moscow-1980,"Super-Heavyweight, Freestyle (>100 kilograms) Men",Men,bronze,Athlete,https://olympics.com/en/athletes/adam-sandurski,Adam SANDURSKI,1980,POL,Poland,Moscow,Moscow 1980,1,0,0,1
Wrestling,moscow-1980,"Bantamweight, Greco-Roman (≤57 kilograms) Men",Men,gold,Athlete,https://olympics.com/en/athletes/shamil-serikov,Shamil SERIKOV,1980,RUS,Russia,Moscow,Moscow 1980,0,1,0,1
Wrestling,moscow-1980,"Bantamweight, Greco-Roman (≤57 kilograms) Men",Men,silver,Athlete,,Józef Lipień,1980,POL,Poland,Moscow,Moscow 1980,0,0,1,1
Wrestling,moscow-1980,"Bantamweight, Greco-Roman (≤57 kilograms) Men",Men,bronze,Athlete,https://olympics.com/en/athletes/benni-ljungbeck,Benni LJUNGBECK,1980,SWE,Sweden,Moscow,Moscow 1980,1,0,0,1
Canoe Sprint,moscow-1980,C1 500m canoe single men,Men,gold,Athlete,,Serhiy Postriekhin,1980,RUS,Russia,Moscow,Moscow 1980,0,1,0,1
Canoe Sprint,moscow-1980,C1 500m canoe single men,Men,silver,Athlete,,Lyubomir Lyubenov,1980,BGR,Bulgaria,Moscow,Moscow 1980,0,0,1,1
Canoe Sprint,moscow-1980,C1 500m canoe single men,Men,bronze,Athlete,https://olympics.com/en/athletes/olaf-heukrodt,Olaf HEUKRODT,1980,DEU,Germany,Moscow,Moscow 1980,1,0,0,1
Canoe Sprint,moscow-1980,K2 500m kayak double women,Women,gold,GameTeam,https://olympics.com/en/athletes/carsta-genauss,Carsta GENÄUSS,1980,DEU,Germany,Moscow,Moscow 1980,0,1,0,1
Canoe Sprint,moscow-1980,K2 500m kayak double women,Women,gold,GameTeam,https://olympics.com/en/athletes/martina-bischof,Martina BISCHOF,1980,DEU,Germany,Moscow,Moscow 1980,0,1,0,1
Canoe Sprint,moscow-1980,K2 500m kayak double women,Women,silver,GameTeam,https://olympics.com/en/athletes/galina-kreft-alekseeva,Galina KREFT-ALEKSEEVA,1980,RUS,Russia,Moscow,Moscow 1980,0,0,1,1
Canoe Sprint,moscow-1980,K2 500m kayak double women,Women,silver,GameTeam,https://olympics.com/en/athletes/nina-gopova-trofimova,Nina GOPOVA-TROFIMOVA,1980,RUS,Russia,Moscow,Moscow 1980,0,0,1,1
Canoe Sprint,moscow-1980,K2 500m kayak double women,Women,bronze,GameTeam,https://olympics.com/en/athletes/eva-rakusz,Eva RAKUSZ,1980,HUN,Hungary,Moscow,Moscow 1980,1,0,0,1
Canoe Sprint,moscow-1980,K2 500m kayak double women,Women,bronze,GameTeam,https://olympics.com/en/athletes/maria-zakarias,Maria ZAKARIAS,1980,HUN,Hungary,Moscow,Moscow 1980,1,0,0,1
Canoe Sprint,moscow-1980,C2 500m canoe double men,Men,gold,GameTeam,https://olympics.com/en/athletes/laszlo-foltan-1,Laszlo FOLTAN,1980,HUN,Hungary,Moscow,Moscow 1980,0,1,0,1
Canoe Sprint,moscow-1980,C2 500m canoe double men,Men,gold,GameTeam,https://olympics.com/en/athletes/istvan-vaskuti,Istvan VASKUTI,1980,HUN,Hungary,Moscow,Moscow 1980,0,1,0,1
Canoe Sprint,moscow-1980,C2 500m canoe double men,Men,silver,GameTeam,https://olympics.com/en/athletes/ivan-patzaichin,Ivan PATZAICHIN,1980,ROU,Romania,Moscow,Moscow 1980,0,0,1,1
Canoe Sprint,moscow-1980,C2 500m canoe double men,Men,silver,GameTeam,https://olympics.com/en/athletes/petre-capusta,Petre CAPUSTA,1980,ROU,Romania,Moscow,Moscow 1980,0,0,1,1
Canoe Sprint,moscow-1980,C2 500m canoe double men,Men,bronze,GameTeam,https://olympics.com/en/athletes/borislav-ananiev,Borislav ANANIEV,1980,BGR,Bulgaria,Moscow,Moscow 1980,1,0,0,1
Canoe Sprint,moscow-1980,C2 500m canoe double men,Men,bronze,GameTeam,https://olympics.com/en/athletes/nikolai-ilkov,Nikolai ILKOV,1980,BGR,Bulgaria,Moscow,Moscow 1980,1,0,0,1
Canoe Sprint,moscow-1980,K1 500m kayak single women,Women,gold,Athlete,https://olympics.com/en/athletes/birgit-fischer,Birgit FISCHER,1980,DEU,Germany,Moscow,Moscow 1980,0,1,0,1
Canoe Sprint,moscow-1980,K1 500m kayak single women,Women,silver,Athlete,https://olympics.com/en/athletes/vania-gesheva,Vania GESHEVA,1980,BGR,Bulgaria,Moscow,Moscow 1980,0,0,1,1
Canoe Sprint,moscow-1980,K1 500m kayak single women,Women,bronze,Athlete,https://olympics.com/en/athletes/antonina-melnikova,Antonina MELNIKOVA,1980,RUS,Russia,Moscow,Moscow 1980,1,0,0,1
Canoe Sprint,moscow-1980,K4 1000m kayak four men,Men,gold,GameTeam,,,1980,DEU,Germany,Moscow,Moscow 1980,0,1,0,1
Canoe Sprint,moscow-1980,K4 1000m kayak four men,Men,silver,GameTeam,,,1980,ROU,Romania,Moscow,Moscow 1980,0,0,1,1
Canoe Sprint,moscow-1980,K4 1000m kayak four men,Men,bronze,GameTeam,,,1980,BGR,Bulgaria,Moscow,Moscow 1980,1,0,0,1
Canoe Sprint,moscow-1980,K1 500m kayak single men,Men,gold,Athlete,https://olympics.com/en/athletes/vladimir-parfenovich,Vladimir PARFENOVICH,1980,RUS,Russia,Moscow,Moscow 1980,0,1,0,1
Canoe Sprint,moscow-1980,K1 500m kayak single men,Men,silver,Athlete,https://olympics.com/en/athletes/john-sumegi,John SUMEGI,1980,AUS,Australia,Moscow,Moscow 1980,0,0,1,1
Canoe Sprint,moscow-1980,K1 500m kayak single men,Men,bronze,Athlete,https://olympics.com/en/athletes/vasile-diba,Vasile DIBA,1980,ROU,Romania,Moscow,Moscow 1980,1,0,0,1
Canoe Sprint,moscow-1980,C1 1000m canoe single men,Men,gold,Athlete,,Lyubomir Lyubenov,1980,BGR,Bulgaria,Moscow,Moscow 1980,0,1,0,1
Canoe Sprint,moscow-1980,C1 1000m canoe single men,Men,silver,Athlete,,Serhiy Postriekhin,1980,RUS,Russia,Moscow,Moscow 1980,0,0,1,1
Canoe Sprint,moscow-1980,C1 1000m canoe single men,Men,bronze,Athlete,https://olympics.com/en/athletes/eckhard-leue,Eckhard LEUE,1980,DEU,Germany,Moscow,Moscow 1980,1,0,0,1
Canoe Sprint,moscow-1980,C2 1000m canoe double men,Men,gold,GameTeam,https://olympics.com/en/athletes/ivan-patzaichin,Ivan PATZAICHIN,1980,ROU,Romania,Moscow,Moscow 1980,0,1,0,1
Canoe Sprint,moscow-1980,C2 1000m canoe double men,Men,gold,GameTeam,https://olympics.com/en/athletes/toma-simionov,Toma SIMIONOV,1980,ROU,Romania,Moscow,Moscow 1980,0,1,0,1
Canoe Sprint,moscow-1980,C2 1000m canoe double men,Men,silver,GameTeam,https://olympics.com/en/athletes/olaf-heukrodt,Olaf HEUKRODT,1980,DEU,Germany,Moscow,Moscow 1980,0,0,1,1
Canoe Sprint,moscow-1980,C2 1000m canoe double men,Men,silver,GameTeam,https://olympics.com/en/athletes/uwe-madeja,Uwe MADEJA,1980,DEU,Germany,Moscow,Moscow 1980,0,0,1,1
Canoe Sprint,moscow-1980,C2 1000m canoe double men,Men,bronze,GameTeam,https://olympics.com/en/athletes/vasili-yurchenko,Vasili YURCHENKO,1980,RUS,Russia,Moscow,Moscow 1980,1,0,0,1
Canoe Sprint,moscow-1980,C2 1000m canoe double men,Men,bronze,GameTeam,https://olympics.com/en/athletes/yuri-lobanov,Yuri LOBANOV,1980,RUS,Russia,Moscow,Moscow 1980,1,0,0,1
Canoe Sprint,moscow-1980,K2 1000m kayak double men,Men,gold,GameTeam,https://olympics.com/en/athletes/vladimir-parfenovich,Vladimir PARFENOVICH,1980,RUS,Russia,Moscow,Moscow 1980,0,1,0,1
Canoe Sprint,moscow-1980,K2 1000m kayak double men,Men,gold,GameTeam,https://olympics.com/en/athletes/sergei-chukhrai,Sergei CHUKHRAI,1980,RUS,Russia,Moscow,Moscow 1980,0,1,0,1
Canoe Sprint,moscow-1980,K2 1000m kayak double men,Men,silver,GameTeam,https://olympics.com/en/athletes/istvan-szabo-1,Istvan SZABO,1980,HUN,Hungary,Moscow,Moscow 1980,0,0,1,1
Canoe Sprint,moscow-1980,K2 1000m kayak double men,Men,silver,GameTeam,https://olympics.com/en/athletes/istvan-joos,Istvan JOOS,1980,HUN,Hungary,Moscow,Moscow 1980,0,0,1,1
Canoe Sprint,moscow-1980,K2 1000m kayak double men,Men,bronze,GameTeam,https://olympics.com/en/athletes/luis-gregorio-ramos-misione,Luis Gregorio RAMOS MISIONE,1980,ESP,Spain,Moscow,Moscow 1980,1,0,0,1
Canoe Sprint,moscow-1980,K2 1000m kayak double men,Men,bronze,GameTeam,https://olympics.com/en/athletes/herminio-menendez-rodriguez,Herminio MENENDEZ RODRIGUEZ,1980,ESP,Spain,Moscow,Moscow 1980,1,0,0,1
Canoe Sprint,moscow-1980,K1 1000m kayak single men,Men,gold,Athlete,https://olympics.com/en/athletes/rudiger-helm,Rüdiger HELM,1980,DEU,Germany,Moscow,Moscow 1980,0,1,0,1
Canoe Sprint,moscow-1980,K1 1000m kayak single men,Men,silver,Athlete,https://olympics.com/en/athletes/alain-lebas,Alain LEBAS,1980,FRA,France,Moscow,Moscow 1980,0,0,1,1
Canoe Sprint,moscow-1980,K1 1000m kayak single men,Men,bronze,Athlete,https://olympics.com/en/athletes/ion-birladeanu,Ion BIRLADEANU,1980,ROU,Romania,Moscow,Moscow 1980,1,0,0,1
Canoe Sprint,moscow-1980,K2 500m kayak double men,Men,gold,GameTeam,https://olympics.com/en/athletes/vladimir-parfenovich,Vladimir PARFENOVICH,1980,RUS,Russia,Moscow,Moscow 1980,0,1,0,1
Canoe Sprint,moscow-1980,K2 500m kayak double men,Men,gold,GameTeam,https://olympics.com/en/athletes/sergei-chukhrai,Sergei CHUKHRAI,1980,RUS,Russia,Moscow,Moscow 1980,0,1,0,1
Canoe Sprint,moscow-1980,K2 500m kayak double men,Men,silver,GameTeam,https://olympics.com/en/athletes/herminio-menendez-rodriguez,Herminio MENENDEZ RODRIGUEZ,1980,ESP,Spain,Moscow,Moscow 1980,0,0,1,1
Canoe Sprint,moscow-1980,K2 500m kayak double men,Men,silver,GameTeam,https://olympics.com/en/athletes/guillermo-del-riego-gordon,Guillermo DEL RIEGO GORDON,1980,ESP,Spain,Moscow,Moscow 1980,0,0,1,1
Canoe Sprint,moscow-1980,K2 500m kayak double men,Men,bronze,GameTeam,https://olympics.com/en/athletes/rudiger-helm,Rüdiger HELM,1980,DEU,Germany,Moscow,Moscow 1980,1,0,0,1
Canoe Sprint,moscow-1980,K2 500m kayak double men,Men,bronze,GameTeam,https://olympics.com/en/athletes/bernd-olbricht,Bernd OLBRICHT,1980,DEU,Germany,Moscow,Moscow 1980,1,0,0,1
Equestrian Eventing,moscow-1980,team mixed,Open,gold,GameTeam,,,1980,RUS,Russia,Moscow,Moscow 1980,0,1,0,1
Equestrian Eventing,moscow-1980,team mixed,Open,silver,GameTeam,,,1980,ITA,Italy,Moscow,Moscow 1980,0,0,1,1
Equestrian Eventing,moscow-1980,team mixed,Open,bronze,GameTeam,,,1980,MEX,Mexico,Moscow,Moscow 1980,1,0,0,1
Equestrian Eventing,moscow-1980,individual mixed,Open,gold,Athlete,https://olympics.com/en/athletes/federico-euro-roman,Federico Euro ROMAN,1980,ITA,Italy,Moscow,Moscow 1980,0,1,0,1
Equestrian Eventing,moscow-1980,individual mixed,Open,silver,Athlete,https://olympics.com/en/athletes/aleksandr-blinov,Aleksandr BLINOV,1980,RUS,Russia,Moscow,Moscow 1980,0,0,1,1
Equestrian Eventing,moscow-1980,individual mixed,Open,bronze,Athlete,https://olympics.com/en/athletes/yuri-salnikov,Yuri SALNIKOV,1980,RUS,Russia,Moscow,Moscow 1980,1,0,0,1
Volleyball,moscow-1980,volleyball women,Women,gold,GameTeam,,,1980,RUS,Russia,Moscow,Moscow 1980,0,1,0,1
Volleyball,moscow-1980,volleyball women,Women,silver,GameTeam,,,1980,DEU,Germany,Moscow,Moscow 1980,0,0,1,1
Volleyball,moscow-1980,volleyball women,Women,bronze,GameTeam,,,1980,BGR,Bulgaria,Moscow,Moscow 1980,1,0,0,1
Volleyball,moscow-1980,volleyball men,Men,gold,GameTeam,,,1980,RUS,Russia,Moscow,Moscow 1980,0,1,0,1
Volleyball,moscow-1980,volleyball men,Men,silver,GameTeam,,,1980,BGR,Bulgaria,Moscow,Moscow 1980,0,0,1,1
Volleyball,moscow-1980,volleyball men,Men,bronze,GameTeam,,,1980,ROU,Romania,Moscow,Moscow 1980,1,0,0,1
Archery,moscow-1980,individual FITA round women,Women,gold,Athlete,https://olympics.com/en/athletes/keto-losaberidze,Keto LOSABERIDZE,1980,RUS,Russia,Moscow,Moscow 1980,0,1,0,1
Archery,moscow-1980,individual FITA round women,Women,silver,Athlete,https://olympics.com/en/athletes/natalia-butuzova,Natalia BUTUZOVA,1980,RUS,Russia,Moscow,Moscow 1980,0,0,1,1
Archery,moscow-1980,individual FITA round women,Women,bronze,Athlete,https://olympics.com/en/athletes/paivi-meriluoto-aaltonen,Paivi MERILUOTO-AALTONEN,1980,FIN,Finland,Moscow,Moscow 1980,1,0,0,1
Archery,moscow-1980,individual FITA round men,Men,gold,Athlete,https://olympics.com/en/athletes/tomi-poikolainen,Tomi POIKOLAINEN,1980,FIN,Finland,Moscow,Moscow 1980,0,1,0,1
Archery,moscow-1980,individual FITA round men,Men,silver,Athlete,https://olympics.com/en/athletes/boris-isachenko,Boris ISACHENKO,1980,RUS,Russia,Moscow,Moscow 1980,0,0,1,1
Archery,moscow-1980,individual FITA round men,Men,bronze,Athlete,https://olympics.com/en/athletes/giancarlo-ferrari,Giancarlo FERRARI,1980,ITA,Italy,Moscow,Moscow 1980,1,0,0,1
Rowing,moscow-1980,four-oared shell with coxswain men,Men,gold,GameTeam,,,1980,DEU,Germany,Moscow,Moscow 1980,0,1,0,1
Rowing,moscow-1980,four-oared shell with coxswain men,Men,silver,GameTeam,,,1980,RUS,Russia,Moscow,Moscow 1980,0,0,1,1
Rowing,moscow-1980,four-oared shell with coxswain men,Men,bronze,GameTeam,,,1980,POL,Poland,Moscow,Moscow 1980,1,0,0,1
Rowing,moscow-1980,double sculls 2x women,Women,gold,GameTeam,https://olympics.com/en/athletes/elena-khloptseva,Elena KHLOPTSEVA,1980,RUS,Russia,Moscow,Moscow 1980,0,1,0,1
Rowing,moscow-1980,double sculls 2x women,Women,gold,GameTeam,,Larisa Aleksandrova-Popova,1980,RUS,Russia,Moscow,Moscow 1980,0,1,0,1
Rowing,moscow-1980,double sculls 2x women,Women,silver,GameTeam,https://olympics.com/en/athletes/cornelia-linse,Cornelia LINSE,1980,DEU,Germany,Moscow,Moscow 1980,0,0,1,1
Rowing,moscow-1980,double sculls 2x women,Women,silver,GameTeam,https://olympics.com/en/athletes/heidi-westphal,Heidi WESTPHAL,1980,DEU,Germany,Moscow,Moscow 1980,0,0,1,1
Rowing,moscow-1980,double sculls 2x women,Women,bronze,GameTeam,https://olympics.com/en/athletes/olga-homeghi-bularda,Olga HOMEGHI-BULARDA,1980,ROU,Romania,Moscow,Moscow 1980,1,0,0,1
Rowing,moscow-1980,double sculls 2x women,Women,bronze,GameTeam,https://olympics.com/en/athletes/valeria-rosca-rasila,Valeria ROSCA-RASILA,1980,ROU,Romania,Moscow,Moscow 1980,1,0,0,1
Rowing,moscow-1980,pair-oared shell with coxswain men,Men,gold,GameTeam,,,1980,DEU,Germany,Moscow,Moscow 1980,0,1,0,1
Rowing,moscow-1980,pair-oared shell with coxswain men,Men,silver,GameTeam,,,1980,RUS,Russia,Moscow,Moscow 1980,0,0,1,1
Rowing,moscow-1980,pair-oared shell with coxswain men,Men,bronze,GameTeam,,,1980,YGL,Yugoslavia,Moscow,Moscow 1980,1,0,0,1
Rowing,moscow-1980,pair without coxswain 2 women,Women,gold,GameTeam,https://olympics.com/en/athletes/ute-steindorf,Ute STEINDORF,1980,DEU,Germany,Moscow,Moscow 1980,0,1,0,1
Rowing,moscow-1980,pair without coxswain 2 women,Women,gold,GameTeam,https://olympics.com/en/athletes/cornelia-klier,Cornelia KLIER,1980,DEU,Germany,Moscow,Moscow 1980,0,1,0,1
Rowing,moscow-1980,pair without coxswain 2 women,Women,silver,GameTeam,https://olympics.com/en/athletes/malgorzata-dluzewska,Malgorzata DLUZEWSKA,1980,POL,Poland,Moscow,Moscow 1980,0,0,1,1
Rowing,moscow-1980,pair without coxswain 2 women,Women,silver,GameTeam,https://olympics.com/en/athletes/czeslawa-koscianska,Czeslawa KOSCIANSKA,1980,POL,Poland,Moscow,Moscow 1980,0,0,1,1
Rowing,moscow-1980,pair without coxswain 2 women,Women,bronze,GameTeam,,Siyka Kelbecheva-Barbulova,1980,BGR,Bulgaria,Moscow,Moscow 1980,1,0,0,1
Rowing,moscow-1980,pair without coxswain 2 women,Women,bronze,GameTeam,https://olympics.com/en/athletes/stoyanka-gruitcheva-kubatova,Stoyanka GRUITCHEVA-KUBATOVA,1980,BGR,Bulgaria,Moscow,Moscow 1980,1,0,0,1
Rowing,moscow-1980,fouroared shell with coxswain 4 women,Women,gold,GameTeam,,,1980,DEU,Germany,Moscow,Moscow 1980,0,1,0,1
Rowing,moscow-1980,fouroared shell with coxswain 4 women,Women,silver,GameTeam,,,1980,BGR,Bulgaria,Moscow,Moscow 1980,0,0,1,1
Rowing,moscow-1980,fouroared shell with coxswain 4 women,Women,bronze,GameTeam,,,1980,RUS,Russia,Moscow,Moscow 1980,1,0,0,1
Rowing,moscow-1980,double sculls 2x men,Men,gold,GameTeam,https://olympics.com/en/athletes/joachim-dreifke,Joachim DREIFKE,1980,DEU,Germany,Moscow,Moscow 1980,0,1,0,1
Rowing,moscow-1980,double sculls 2x men,Men,gold,GameTeam,https://olympics.com/en/athletes/klaus-kroppelien,Klaus KRÖPPELIEN,1980,DEU,Germany,Moscow,Moscow 1980,0,1,0,1
Rowing,moscow-1980,double sculls 2x men,Men,silver,GameTeam,https://olympics.com/en/athletes/zoran-pancic,Zoran PANCIC,1980,YGL,Yugoslavia,Moscow,Moscow 1980,0,0,1,1
Rowing,moscow-1980,double sculls 2x men,Men,silver,GameTeam,https://olympics.com/en/athletes/milorad-stanulov,Milorad STANULOV,1980,YGL,Yugoslavia,Moscow,Moscow 1980,0,0,1,1
Rowing,moscow-1980,double sculls 2x men,Men,bronze,GameTeam,https://olympics.com/en/athletes/zdenek-pecka,Zdenek PECKA,1980,CZE,Czech Republic,Moscow,Moscow 1980,1,0,0,1
Rowing,moscow-1980,double sculls 2x men,Men,bronze,GameTeam,https://olympics.com/en/athletes/vaclav-vochoska,Vaclav VOCHOSKA,1980,CZE,Czech Republic,Moscow,Moscow 1980,1,0,0,1
Rowing,moscow-1980,four without coxswain 4 men,Men,gold,GameTeam,,,1980,DEU,Germany,Moscow,Moscow 1980,0,1,0,1
Rowing,moscow-1980,four without coxswain 4 men,Men,silver,GameTeam,,,1980,RUS,Russia,Moscow,Moscow 1980,0,0,1,1
Rowing,moscow-1980,four without coxswain 4 men,Men,bronze,GameTeam,,,1980,GBR,Great Britain,Moscow,Moscow 1980,1,0,0,1
Rowing,moscow-1980,eight with coxswain 8 women,Women,gold,GameTeam,,,1980,DEU,Germany,Moscow,Moscow 1980,0,1,0,1
Rowing,moscow-1980,eight with coxswain 8 women,Women,silver,GameTeam,,,1980,RUS,Russia,Moscow,Moscow 1980,0,0,1,1
Rowing,moscow-1980,eight with coxswain 8 women,Women,bronze,GameTeam,,,1980,ROU,Romania,Moscow,Moscow 1980,1,0,0,1
Rowing,moscow-1980,pair without coxswain 2 men,Men,gold,GameTeam,https://olympics.com/en/athletes/jorg-landvoigt,Jörg LANDVOIGT,1980,DEU,Germany,Moscow,Moscow 1980,0,1,0,1
Rowing,moscow-1980,pair without coxswain 2 men,Men,gold,GameTeam,https://olympics.com/en/athletes/bernd-landvoigt,Bernd LANDVOIGT,1980,DEU,Germany,Moscow,Moscow 1980,0,1,0,1
Rowing,moscow-1980,pair without coxswain 2 men,Men,silver,GameTeam,,Yury Pimenov,1980,RUS,Russia,Moscow,Moscow 1980,0,0,1,1
Rowing,moscow-1980,pair without coxswain 2 men,Men,silver,GameTeam,,Nikolay Pimenov,1980,RUS,Russia,Moscow,Moscow 1980,0,0,1,1
Rowing,moscow-1980,pair without coxswain 2 men,Men,bronze,GameTeam,https://olympics.com/en/athletes/charles-wiggin,Charles WIGGIN,1980,GBR,Great Britain,Moscow,Moscow 1980,1,0,0,1
Rowing,moscow-1980,pair without coxswain 2 men,Men,bronze,GameTeam,https://olympics.com/en/athletes/malcolm-carmichael,Malcolm CARMICHAEL,1980,GBR,Great Britain,Moscow,Moscow 1980,1,0,0,1
Rowing,moscow-1980,quadruple sculls without coxsw men,Men,gold,GameTeam,,,1980,DEU,Germany,Moscow,Moscow 1980,0,1,0,1
Rowing,moscow-1980,quadruple sculls without coxsw men,Men,silver,GameTeam,,,1980,RUS,Russia,Moscow,Moscow 1980,0,0,1,1
Rowing,moscow-1980,quadruple sculls without coxsw men,Men,bronze,GameTeam,,,1980,BGR,Bulgaria,Moscow,Moscow 1980,1,0,0,1
Rowing,moscow-1980,eight with coxswain 8 men,Men,gold,GameTeam,,,1980,DEU,Germany,Moscow,Moscow 1980,0,1,0,1
Rowing,moscow-1980,eight with coxswain 8 men,Men,silver,GameTeam,,,1980,GBR,Great Britain,Moscow,Moscow 1980,0,0,1,1
Rowing,moscow-1980,eight with coxswain 8 men,Men,bronze,GameTeam,,,1980,RUS,Russia,Moscow,Moscow 1980,1,0,0,1
Rowing,moscow-1980,quadruple sculls with coxswain women,Women,gold,GameTeam,,,1980,DEU,Germany,Moscow,Moscow 1980,0,1,0,1
Rowing,moscow-1980,quadruple sculls with coxswain women,Women,silver,GameTeam,,,1980,RUS,Russia,Moscow,Moscow 1980,0,0,1,1
Rowing,moscow-1980,quadruple sculls with coxswain women,Women,bronze,GameTeam,,,1980,BGR,Bulgaria,Moscow,Moscow 1980,1,0,0,1
Rowing,moscow-1980,single sculls 1x women,Women,gold,Athlete,https://olympics.com/en/athletes/sanda-toma,Sanda TOMA,1980,ROU,Romania,Moscow,Moscow 1980,0,1,0,1
