WB_country_code,WB_country_name,Region,year,medals_cumsum,GDP_deviation,GDP_dev_sign,GDP_cumsum,ratio_medal_gdp,GDP
ESP,Spain,Europe,1968,1,120.35787353781072,positive,199064419094.27002,5.023499450830711e-12,31475548481.41
EST,Estonia,Europe,1968,0,-100.0,negative,0.0,,0.0
ETH,Ethiopia,Africa,1968,4,-100.0,negative,0.0,,0.0
FIN,Finland,Europe,1968,15,342.10203931038666,positive,68128770363.95,2.201713009036954e-10,8823033880.33
FJI,Fiji,Oceania,1968,0,-23.508196357334157,negative,1248977610.62,0.0,166952937.14
FRA,France,Europe,1968,37,492.0673313956107,positive,844403217506.1199,4.381792872518494e-11,129785441507.46
GAB,Gabon,Africa,1968,0,19.007856461386048,positive,1900399831.94,0.0,294468564.25
GBR,Great Britain,Europe,1968,53,352.4598214256561,positive,844467323175.4701,6.276145748387618e-11,107759910067.89
GEO,Georgia,Asia,1968,0,-100.0,negative,0.0,,0.0
GHA,Ghana,Africa,1968,2,-54.103990528624735,negative,14832405284.41,1.3483989694524825e-10,1666666666.67
GRC,Greece,Europe,1968,2,167.6239477428754,positive,62721534148.659996,3.1886975137752246e-11,10090675902.54
GRD,Grenada,Americas,1968,0,-100.0,negative,0.0,,0.0
GTM,Guatemala,Americas,1968,0,-27.98235022538922,negative,11611899600.0,0.0,1610500000.0
GUY,Guyana,Americas,1968,0,-22.346770923191357,negative,1843415343.1999996,0.0,229750000.0
HKG,Hong Kong,Asia,1968,0,65.63178526673504,positive,18792952371.03,0.0,2716964388.42
HRV,Croatia,Europe,1968,0,-100.0,negative,0.0,,0.0
HUN,Hungary,Europe,1968,81,-100.0,negative,0.0,,0.0
IDN,Indonesia,Asia,1968,0,-84.9686975748865,negative,12744221927.73,0.0,7076465299.81
IND,India,Asia,1968,3,-76.9291298990238,negative,431966729603.17993,6.944979310688828e-12,53085455870.67
IRL,Ireland,Europe,1968,1,160.68785014017033,positive,24157104244.14,4.139569005844642e-11,3278584478.33
IRN,Iran,Asia,1968,11,-25.617771497194315,negative,52793938818.16001,2.0835725172709087e-10,8623172959.9
IRQ,Iraq,Asia,1968,1,-26.660967994927358,negative,12684835766.060001,7.883428831421181e-11,2896598841.36
ISL,Iceland,Europe,1968,0,445.81895332944566,positive,3809779550.03,0.0,474399471.62
ISR,Israel,Asia,1968,0,282.01392104096317,positive,30936999999.989998,0.0,4619000000.0
ITA,Italy,Europe,1968,83,282.95511610336234,positive,567206476220.78,1.4633119239578816e-10,87942231678.35
JAM,Jamaica,Americas,1968,3,38.64776919204023,positive,8250263856.400001,3.636247339741506e-10,1083839132.93
JOR,Jordan,Asia,1968,0,-4.818751546836762,negative,2450559019.7799997,0.0,561119775.55
JPN,Japan,Asia,1968,72,236.45173444886245,positive,776747419056.35,9.269422496114748e-11,146601072685.51
KAZ,Kazakhstan,Asia,1968,0,-100.0,negative,0.0,,0.0
KEN,Kenya,Africa,1968,10,-70.44276589756365,negative,9125978977.61,1.0957728507302453e-09,1353295458.68
KGZ,Kyrgyzstan,Asia,1968,0,-100.0,negative,0.0,,0.0
KOR,South Korea,Asia,1968,5,-53.999670878851425,negative,34663741464.200005,1.4424294057131416e-10,6119394892.37
KWT,Kuwait,Asia,1968,0,806.2966622283199,positive,9592796162.880001,0.0,2662798934.88
LBN,Lebanon,Asia,1968,0,-100.0,negative,0.0,,0.0
LKA,Sri Lanka,Asia,1968,0,-64.75154944882003,negative,13949377701.71,0.0,1801344537.82
LTU,Lithuania,Europe,1968,0,-100.0,negative,0.0,,0.0
LVA,Latvia,Europe,1968,0,-100.0,negative,0.0,,0.0
MAR,Morocco,Africa,1968,1,-47.8981304743328,negative,24040557317.579998,4.159637344466785e-11,3271422332.62
MDA,Moldova,Europe,1968,0,-100.0,negative,0.0,,0.0
MEX,Mexico,Americas,1968,11,44.29262135199569,positive,181520000000.0,6.059938298810048e-11,29360000000.0
MKD,North Macedonia,Europe,1968,0,-100.0,negative,0.0,,0.0
MNE,Montenegro,Europe,1968,0,-100.0,negative,0.0,,0.0
MNG,Mongolia,Asia,1968,4,-100.0,negative,0.0,,0.0
MOZ,Mozambique,Africa,1968,0,-100.0,negative,0.0,,0.0
MUS,Mauritius,Africa,1968,0,-100.0,negative,0.0,,0.0
MYS,Malaysia,Asia,1968,0,-21.389348359716358,negative,23623261314.119995,0.0,3330371551.21
NAM,Namibia,Africa,1968,0,-100.0,negative,0.0,,0.0
NER,Niger,Africa,1968,0,-66.35343562645012,negative,5318640666.55,0.0,641214226.21
NGA,Nigeria,Africa,1968,1,-77.34177206923822,negative,46937074085.15,2.1305120088778202e-11,5200997919.6
NLD,Netherlands,Europe,1968,24,406.58781037136487,positive,171781205575.02002,1.3971260662458652e-10,27817605743.25
NOR,Norway,Europe,1968,5,517.1365023433556,positive,66961723532.299995,7.466952366583239e-11,10159934136.78
NZL,New Zealand,Oceania,1968,12,337.02051325920706,positive,53806709393.06,2.2302051426969e-10,5180597620.64
PAK,Pakistan,Asia,1968,4,-66.78230529774036,negative,50010709785.8,7.998286801231837e-11,8041999160.02
PAN,Panama,Americas,1968,0,80.11367086970915,positive,7215702100.0,0.0,1112791100.0
PER,Peru,Americas,1968,0,-100.0,negative,0.0,,0.0
PHL,Philippines,Asia,1968,1,-43.69752591012773,negative,62164451904.79,1.6086363980681156e-11,8632749269.49
POL,Poland,Europe,1968,63,-100.0,negative,0.0,,0.0
PRI,Puerto Rico,Americas,1968,0,243.25569382852134,positive,24081900000.0,0.0,3941700000.0
PRK,North Korea,Asia,1968,0,-100.0,negative,0.0,,0.0
PRT,Portugal,Europe,1968,2,66.69816390886216,positive,40337637733.58,4.9581485490288234e-11,6354262628.34
PRY,Paraguay,Americas,1968,0,-47.867993686620515,negative,1919801587.3000002,0.0,517650793.65
QAT,Qatar,Asia,1968,0,-100.0,negative,0.0,,0.0
ROU,Romania,Europe,1968,39,-100.0,negative,0.0,,0.0
RUS,Russia,Europe,1968,303,-100.0,negative,0.0,,0.0
SAU,Saudi Arabia,Asia,1968,0,73.21930112691342,positive,4187777711.11,0.0,4187777711.11
SDN,Sudan,Africa,1968,0,-72.00292421528442,negative,12640804597.7,0.0,1678735632.18
SEN,Senegal,Africa,1968,0,-26.28309904130406,negative,10472045967.08,0.0,1309384861.92
SGP,Singapore,Asia,1968,1,64.26867517636387,positive,8842193635.210001,1.1309410778089685e-10,1425706091.04
SMR,San Marino,Europe,1968,0,-100.0,negative,0.0,,0.0
SRB,Serbia,Europe,1968,0,-100.0,negative,0.0,,0.0
SUR,Suriname,Americas,1968,0,57.397487577962195,positive,1390400000.0,0.0,241350000.0
SVK,Slovakia,Europe,1968,0,-100.0,negative,0.0,,0.0
SVN,Slovenia,Europe,1968,0,-100.0,negative,0.0,,0.0
SWE,Sweden,Europe,1968,21,810.2260357031143,positive,206549612244.01,1.0167048861457742e-10,31066819929.29
SYR,Syria,Asia,1968,0,-38.74581986755486,negative,11110525109.179998,0.0,1562303429.32
TGO,Togo,Africa,1968,0,-72.48743103312043,negative,1566221798.95,0.0,241956916.52
THA,Thailand,Asia,1968,0,-58.302276878390394,negative,37920874203.92,0.0,6081009427.88
TJK,Tajikistan,Asia,1968,0,-100.0,negative,0.0,,0.0
TKM,Turkmenistan,Asia,1968,0,-100.0,negative,0.0,,0.0
TON,Tonga,Oceania,1968,0,-100.0,negative,0.0,,0.0
TTO,Trinidad and Tobago,Americas,1968,3,81.80133098159727,positive,6111265195.84,4.908967135057615e-10,758899950.0
TUN,Tunisia,Africa,1968,4,-41.15212645565909,negative,4332380952.38,9.232798417236586e-10,1214666666.67
TUR,Turkey,Asia,1968,17,19.728821152041558,positive,105222222222.23,1.615628299894284e-10,17500000000.0
TZA,Tanzania,Africa,1968,0,-100.0,negative,0.0,,0.0
UGA,Uganda,Africa,1968,2,-75.19742371278694,negative,6233253185.799999,3.2085974055348955e-10,1037379252.41
UKR,Ukraine,Europe,1968,0,-100.0,negative,0.0,,0.0
URY,Uruguay,Americas,1968,1,34.043795315378375,positive,14984365540.36,6.673622565510204e-11,1592672413.79
USA,United States,Americas,1968,276,988.6149550299049,positive,6399000000000.0,4.313173933427098e-11,942500000000.0
UZB,Uzbekistan,Asia,1968,0,-100.0,negative,0.0,,0.0
VEN,Venezuela,Americas,1968,2,117.95852159302471,positive,78840201854.72,2.536776863769869e-11,10034444444.44
VIR,United States Virgin Islands,Americas,1968,0,-100.0,negative,0.0,,0.0
VNM,Vietnam,Asia,1968,0,-100.0,negative,0.0,,0.0
WSM,Samoa,Oceania,1968,0,-100.0,negative,0.0,,0.0
WSM,Samoa,Oceania,1968,0,-100.0,negative,0.0,,0.0
XKX,Kosovo,Europe,1968,0,-100.0,negative,0.0,,0.0
YGL,Yugoslavia,Europe,1968,15,,positive,,,
ZAF,South Africa,Africa,1968,3,88.5890628601803,positive,110825355669.84,2.706961761473886e-11,17124793150.08
ZMB,Zambia,Africa,1968,0,-7.605245303003698,negative,8981571428.58,0.0,1605857142.86
ZWE,Zimbabwe,Africa,1968,0,-29.804466774762943,negative,11113675500.0,0.0,1479599900.0
AFG,Afghanistan,Asia,1972,0,-82.47019209442125,negative,15222217973.349998,0.0,1595555475.56
ARE,United Arab Emirates,Asia,1972,0,-100.0,negative,0.0,,0.0
ARG,Argentina,Americas,1972,6,-100.0,negative,0.0,,0.0
ARM,Armenia,Asia,1972,0,-100.0,negative,0.0,,0.0
AUS,Australia,Oceania,1972,75,389.7198659408329,positive,395268302766.87,1.8974453421891294e-10,52040887850.47
AUT,Austria,Europe,1972,11,262.5807088230003,positive,152980425355.8,7.190462423160568e-11,22059612476.93
AZE,Azerbaijan,Asia,1972,0,-100.0,negative,0.0,,0.0
BDI,Burundi,Africa,1972,0,-91.44899516751282,negative,2724521814.1099997,0.0,246804571.43
BEL,Belgium,Europe,1972,12,375.1201659846694,positive,262382754367.90005,4.5734713125140064e-11,37209418018.51
BFA,Burkina Faso,Africa,1972,0,-87.64097082868336,negative,5630332245.58,0.0,578595521.99
BGR,Bulgaria,Europe,1972,48,-100.0,negative,0.0,,0.0
BHR,Bahrain,Asia,1972,0,-100.0,negative,0.0,,0.0
BHS,Bahamas,Americas,1972,2,287.30744712993567,positive,4782919232.120001,4.181546672519309e-10,590900000.0
BLR,Belarus,Europe,1972,0,-100.0,negative,0.0,,0.0
BMU,Bermuda,Americas,1972,0,438.5508651147519,positive,1823115327.1,0.0,235400000.0
BRA,Brazil,Americas,1972,9,-100.0,negative,0.0,,0.0
BRB,Barbados,Americas,1972,0,-100.0,negative,0.0,,0.0
BWA,Botswana,Africa,1972,0,-67.453853851756,negative,866326629.7,0.0,164460914.98
CAN,Canada,Americas,1972,16,533.2331557171623,positive,851544635395.9501,1.8789385001010948e-11,113463848873.62
CHE,Switzerland,Europe,1972,20,-100.0,negative,148694072259.62,1.3450435310615462e-10,0.0
CHL,Chile,Americas,1972,0,44.63176517640237,positive,93860624484.28,0.0,11833904487.64
CHN,China,Asia,1972,2,-83.64570725990818,negative,944078668039.75,2.1184675257547403e-12,113689308020.34
CIV,Côte d'Ivoire,Africa,1972,0,-61.65067771833953,negative,14050294303.51,0.0,1849400398.25
CMR,Cameroon,Africa,1972,1,-72.7176322035408,negative,12090726606.310001,8.27080152054809e-11,1498251889.66
COL,Colombia,Americas,1972,3,-50.89744194291483,negative,77451611398.06,3.873386164403474e-11,8671358732.68
CRI,Costa Rica,Americas,1972,0,-21.483522912835348,negative,9398944840.99,0.0,1238251695.55
CUB,Cuba,Americas,1972,13,10.014827544652903,positive,20742814491.92,6.267230517374546e-10,8135150891.92
CYP,Cyprus,Asia,1972,0,-100.0,negative,0.0,,0.0
CZE,Czech Republic,Europe,1972,45,-100.0,negative,0.0,,0.0
DEU,Germany,Europe,1972,266,372.43557702551414,positive,765625045669.44,3.474285507044998e-10,299801542047.48
DJI,Djibouti,Africa,1972,0,-100.0,negative,0.0,,0.0
DNK,Denmark,Europe,1972,24,477.1308264478686,positive,113304849171.05,2.118179422644881e-10,23232379951.94
DOM,Dominican Republic,Americas,1972,0,-47.84209450856907,negative,14472799700.0,0.0,1987400000.0
DZA,Algeria,Africa,1972,0,-41.891358982016584,negative,47135973612.899994,0.0,6766743956.89
ECU,Ecuador,Americas,1972,0,-39.53412867654122,negative,31277018864.45,0.0,3185986087.34
EGY,Egypt,Africa,1972,2,-68.25985053695273,negative,54239977501.84,3.6873171636772036e-11,9299638055.84
ERI,Eritrea,Africa,1972,0,-100.0,negative,0.0,,0.0
ESP,Spain,Europe,1972,2,111.89156855861941,positive,381847961282.74005,5.237686730816657e-12,59132415221.33
EST,Estonia,Europe,1972,0,-100.0,negative,0.0,,0.0
ETH,Ethiopia,Africa,1972,6,-100.0,negative,0.0,,0.0
FIN,Finland,Europe,1972,23,294.02697949467586,positive,116827645704.78998,1.9687121024520474e-10,14743186119.87
FJI,Fiji,Oceania,1972,0,-28.336974726808183,negative,2215444136.91,0.0,316656648.7
FRA,France,Europe,1972,52,379.3733484927075,positive,1504223409783.13,3.456933302713129e-11,203494148244.47
GAB,Gabon,Africa,1972,0,-14.215912802161451,negative,3354522440.0600004,0.0,430508358.51
GBR,Great Britain,Europe,1972,73,275.77177457242,positive,1409682903513.1702,5.1784695563854505e-11,169965034965.04
GEO,Georgia,Asia,1972,0,-100.0,negative,0.0,,0.0
GHA,Ghana,Africa,1972,3,-71.97859524296041,negative,23552601692.04,1.2737446330669706e-10,2116541353.38
GRC,Greece,Europe,1972,4,135.55935122069639,positive,118954316179.9,3.362635445653455e-11,16885511363.64
GRD,Grenada,Americas,1972,0,-100.0,negative,0.0,,0.0
GTM,Guatemala,Americas,1972,0,-54.47730722008862,negative,19317399500.0,0.0,2101300000.0
GUY,Guyana,Americas,1972,0,-50.986721575736624,negative,2927946295.58,0.0,285380952.38
HKG,Hong Kong,Asia,1972,0,71.7058138296107,positive,35969551120.95,0.0,5710090213.15
HRV,Croatia,Europe,1972,0,-100.0,negative,0.0,,0.0
HUN,Hungary,Europe,1972,117,-100.0,negative,0.0,,0.0
IDN,Indonesia,Asia,1972,0,-88.7768061573606,negative,50563456903.520004,0.0,10997590361.45
IND,India,Asia,1972,4,-84.79642252738904,negative,691651805858.0199,5.783256786321624e-12,71463193831.01
IRL,Ireland,Europe,1972,1,157.9772190232682,positive,43756487543.56,2.2853753949159893e-11,6318060582.22
IRN,Iran,Asia,1972,14,-29.362450509358485,negative,104398539675.40001,1.3410149264088697e-10,17153463263.11
IRQ,Iraq,Asia,1972,1,-51.451719663350126,negative,26953107787.480003,3.7101472968713105e-11,4113848002.4
ISL,Iceland,Europe,1972,0,397.8381125531145,positive,6261096707.25,0.0,839652164.06
ISR,Israel,Asia,1972,0,-100.0,negative,36266333333.32,0.0,0.0
ITA,Italy,Europe,1972,101,231.21999779944557,positive,1047619280646.6901,9.640906946429356e-11,145260039840.64
JAM,Jamaica,Americas,1972,4,21.40046071923195,positive,14261231748.63,2.804806815080513e-10,1875146587.44
JOR,Jordan,Asia,1972,0,-42.64899586610152,negative,5255597897.7699995,0.0,788479684.61
JPN,Japan,Asia,1972,101,275.8970140573506,positive,1736473169147.6301,5.816387019073674e-11,324933841268.59
KAZ,Kazakhstan,Asia,1972,0,-100.0,negative,0.0,,0.0
KEN,Kenya,Africa,1972,19,-78.79484720992416,negative,16073476198.61,1.1820716169438867e-09,2107279157.09
KGZ,Kyrgyzstan,Asia,1972,0,-100.0,negative,0.0,,0.0
KOR,South Korea,Asia,1972,6,-59.80060532708795,negative,72113368280.27,8.320232632430763e-11,10862211760.83
KWT,Kuwait,Asia,1972,0,503.9320762230103,positive,23566564026.480003,0.0,4450537925.33
LBN,Lebanon,Asia,1972,1,-100.0,negative,0.0,,0.0
LKA,Sri Lanka,Asia,1972,0,-75.47786085161454,negative,23134639457.19,0.0,2553936348.41
LTU,Lithuania,Europe,1972,0,-100.0,negative,0.0,,0.0
LVA,Latvia,Europe,1972,0,-100.0,negative,0.0,,0.0
MAR,Morocco,Africa,1972,1,-61.06416013049637,negative,41079302809.759995,2.4343159002260644e-11,5074117544.77
MDA,Moldova,Europe,1972,0,-100.0,negative,0.0,,0.0
MEX,Mexico,Americas,1972,12,4.67664949884993,positive,333920000000.0,3.593675131768088e-11,45200000000.0
MKD,North Macedonia,Europe,1972,0,-100.0,negative,0.0,,0.0
MNE,Montenegro,Europe,1972,0,-100.0,negative,0.0,,0.0
MNG,Mongolia,Asia,1972,5,-100.0,negative,0.0,,0.0
MOZ,Mozambique,Africa,1972,0,-100.0,negative,0.0,,0.0
MUS,Mauritius,Africa,1972,0,-100.0,negative,0.0,,0.0
MYS,Malaysia,Asia,1972,0,-42.103398109968346,negative,40439702229.06999,0.0,5043347250.42
NAM,Namibia,Africa,1972,0,-100.0,negative,0.0,,0.0
NER,Niger,Africa,1972,1,-81.30335689323644,negative,8030778637.509999,1.2452092694090958e-10,742779660.82
NGA,Nigeria,Africa,1972,2,-73.8361076036138,negative,87573672342.28,2.2837914027209444e-11,12274416017.8
NLD,Netherlands,Europe,1972,30,408.9497068547266,positive,343267548875.78,8.739538618856236e-11,54706557264.49
NOR,Norway,Europe,1972,10,447.2816692077829,positive,122780637420.80998,8.144606682344124e-11,17358610849.7
NZL,New Zealand,Oceania,1972,15,308.53491982821697,positive,77046765976.48,1.9468695161817744e-10,9567331064.66
PAK,Pakistan,Asia,1972,5,-81.32319681164128,negative,88802248614.92001,5.6304880540603006e-11,9415016359.57
PAN,Panama,Americas,1972,0,29.475307510002906,positive,12985343100.0,0.0,1673411700.0
PER,Peru,Americas,1972,0,-100.0,negative,0.0,,0.0
PHL,Philippines,Asia,1972,1,-71.47143732873661,negative,96738259225.21,1.0337171745792587e-11,9067815521.33
POL,Poland,Europe,1972,86,-100.0,negative,0.0,,0.0
PRI,Puerto Rico,Americas,1972,0,178.5623743631927,positive,45553000000.0,0.0,6328900000.0
PRK,North Korea,Asia,1972,5,-100.0,negative,0.0,,0.0
PRT,Portugal,Europe,1972,2,61.480815881714946,positive,75855621368.9,2.6365877227128997e-11,11239117865.09
PRY,Paraguay,Americas,1972,0,-62.18139553566907,negative,4504317460.31,0.0,769039682.54
QAT,Qatar,Asia,1972,0,326.540885775512,positive,1199756907.49,0.0,510262500.18
ROU,Romania,Europe,1972,57,-100.0,negative,0.0,,0.0
RUS,Russia,Europe,1972,408,-100.0,negative,0.0,,0.0
SAU,Saudi Arabia,Asia,1972,0,78.21330706639908,positive,30899818558.940002,0.0,9664177516.69
SDN,Sudan,Africa,1972,0,-80.15264162575556,negative,21364942528.73,0.0,2484482758.62
SEN,Senegal,Africa,1972,0,-56.62249839761223,negative,15975094689.810001,0.0,1620857103.53
SGP,Singapore,Asia,1972,1,56.78247520446816,positive,17407887977.61,5.744522260748682e-11,2721440980.76
SMR,San Marino,Europe,1972,0,-100.0,negative,0.0,,0.0
SRB,Serbia,Europe,1972,0,-100.0,negative,0.0,,0.0
SUR,Suriname,Americas,1972,0,-2.695120183449396,negative,2537900000.0,0.0,311950000.0
SVK,Slovakia,Europe,1972,0,-100.0,negative,0.0,,0.0
SVN,Slovenia,Europe,1972,0,-100.0,negative,0.0,,0.0
SWE,Sweden,Europe,1972,38,647.3610463461192,positive,368900725518.24,1.0300874292566585e-10,48954145808.84
SYR,Syria,Asia,1972,0,-55.74458200819795,negative,19200577517.55,0.0,2415706806.28
TGO,Togo,Africa,1972,0,-82.14159344584104,negative,2710146034.9500003,0.0,335677600.93
THA,Thailand,Asia,1972,0,-73.19751022995793,negative,67255622383.81,0.0,8177873151.04
TJK,Tajikistan,Asia,1972,0,-100.0,negative,0.0,,0.0
TKM,Turkmenistan,Asia,1972,0,-100.0,negative,0.0,,0.0
TON,Tonga,Oceania,1972,0,-100.0,negative,0.0,,0.0
TTO,Trinidad and Tobago,Americas,1972,3,32.61125461286834,positive,9692450556.59,3.0951924722074216e-10,1083381044.08
TUN,Tunisia,Africa,1972,5,-47.84829448307059,negative,10984242230.44,4.5519753617084176e-10,2237556148.51
TUR,Turkey,Asia,1972,18,-31.14432318109341,negative,179369191919.21,1.0035168139747997e-10,20650000000.0
TZA,Tanzania,Africa,1972,0,-100.0,negative,0.0,,0.0
UGA,Uganda,Africa,1972,4,-83.01578985055441,negative,11569526460.34,3.457358443936218e-10,1490970180.6
UKR,Ukraine,Europe,1972,0,-100.0,negative,0.0,,0.0
URY,Uruguay,Americas,1972,1,-3.7962356549181604,negative,24121856427.91,4.145617908756633e-11,2188700564.97
USA,United States,Americas,1972,371,655.6553722342437,positive,10936163000000.0,3.392414688771556e-11,1279110000000.0
UZB,Uzbekistan,Asia,1972,0,-100.0,negative,0.0,,0.0
VEN,Venezuela,Americas,1972,2,43.698049016474435,positive,127650742258.76,1.5667750650018257e-11,13977727272.73
VIR,United States Virgin Islands,Americas,1972,0,-100.0,negative,0.0,,0.0
VNM,Vietnam,Asia,1972,0,-100.0,negative,0.0,,0.0
WSM,Samoa,Oceania,1972,0,-100.0,negative,0.0,,0.0
WSM,Samoa,Oceania,1972,0,-100.0,negative,0.0,,0.0
XKX,Kosovo,Europe,1972,0,-100.0,negative,0.0,,0.0
YGL,Yugoslavia,Europe,1972,20,,positive,,,
ZAF,South Africa,Africa,1972,3,28.276232441410226,positive,199227735334.84998,1.5058144364075516e-11,24515919216.89
ZMB,Zambia,Africa,1972,0,-48.650571183566406,negative,16332820728.300001,0.0,1873249299.72
ZWE,Zimbabwe,Africa,1972,0,-39.987966810051994,negative,19602326300.0,0.0,2677729400.0
AFG,Afghanistan,Asia,1976,0,-87.97037080078158,negative,24033328917.800003,0.0,2555555566.67
ARE,United Arab Emirates,Asia,1976,0,1729.7278330550575,positive,33933887027.33,0.0,19213158778.79
ARG,Argentina,Americas,1976,6,-100.0,negative,0.0,,0.0
ARM,Armenia,Asia,1976,0,-100.0,negative,0.0,,0.0
AUS,Australia,Oceania,1976,81,337.8903178226117,positive,750425445728.5701,1.0793877054816423e-10,105059356494.43
AUT,Austria,Europe,1976,12,232.12877983444264,positive,300704375958.83997,3.9906303198070336e-11,42959976221.52
AZE,Azerbaijan,Asia,1976,0,-100.0,negative,0.0,,0.0
BDI,Burundi,Africa,1976,0,-93.15375067939654,negative,4243524566.0099998,0.0,448412753.62
BEL,Belgium,Europe,1976,18,323.6456739991194,positive,502951705802.21,3.578872442889905e-11,71113882967.61
BFA,Burkina Faso,Africa,1976,0,-90.89018939184973,negative,8972759137.42,0.0,976547188.05
BGR,Bulgaria,Europe,1976,72,-100.0,negative,0.0,,0.0
BHR,Bahrain,Asia,1976,0,-100.0,negative,0.0,,0.0
BHS,Bahamas,Americas,1976,2,82.2277967391108,positive,7324519232.120001,2.7305546434084825e-10,642100000.0
BLR,Belarus,Europe,1976,0,-100.0,negative,0.0,,0.0
BMU,Bermuda,Americas,1976,1,324.71194589245215,positive,3136515327.1,3.188251596795457e-10,386300000.0
BRA,Brazil,Americas,1976,12,-100.0,negative,0.0,,0.0
BRB,Barbados,Americas,1976,0,2.6598156347166517,positive,1149899211.08,0.0,435911268.59
BWA,Botswana,Africa,1976,0,-71.60897547867646,negative,2143688665.82,0.0,372025093.01
CAN,Canada,Americas,1976,27,416.9897943814438,positive,1525949536853.2803,1.769390097635715e-11,207271612576.07
CHE,Switzerland,Europe,1976,24,-100.0,negative,148694072259.62,1.6140522372738557e-10,0.0
CHL,Chile,Americas,1976,0,-44.03388584007325,negative,144856902741.84,0.0,10338624019.44
CHN,China,Asia,1976,2,-90.32576131885678,negative,1544179605926.3,1.295186124932837e-12,153939265947.78
CIV,Côte d'Ivoire,Africa,1976,0,-61.82360588160716,negative,28184761046.63,0.0,4662053819.63
CMR,Cameroon,Africa,1976,1,-77.69017617806254,negative,21904662872.800003,4.5652380308566385e-11,2898090001.86
COL,Colombia,Americas,1976,3,-62.47576888822594,negative,128577438544.37999,2.3332242685519942e-11,15341403660.47
CRI,Costa Rica,Americas,1976,0,-34.89833965139273,negative,16967834332.82,0.0,2412555425.9
CUB,Cuba,Americas,1976,26,-15.991461455023062,negative,68953476605.63,3.770658316288162e-10,13789579902.56
CYP,Cyprus,Asia,1976,0,-32.303140314740226,negative,1066004834.4000001,0.0,576090073.72
CZE,Czech Republic,Europe,1976,53,-100.0,negative,0.0,,0.0
